timestamp_s,frame,track_id,class,x1,y1,x2,y2,confidence
0.48,12,3,car,1111,846,1374,1080,0.492
0.52,13,4,car,1820,860,2101,1149,0.695
0.52,13,5,car,1439,909,1730,1156,0.678
0.52,13,7,car,609,984,908,1228,0.618
0.52,13,13,car,173,1794,489,2149,0.749
0.52,13,6,person,3742,883,3826,1147,0.589
0.52,13,18,person,3730,880,3795,1140,0.483
0.52,13,8,car,2537,736,2742,865,0.413
0.52,13,19,car,21,1450,437,1801,0.704
0.52,13,3,car,1110,848,1372,1081,0.478
0.56,14,4,car,1822,865,2101,1153,0.641
0.56,14,5,car,1444,919,1726,1158,0.733
0.56,14,7,car,611,987,910,1229,0.58
0.56,14,13,car,188,1809,526,2154,0.743
0.56,14,6,person,3742,883,3828,1149,0.472
0.56,14,18,person,3725,880,3790,1137,0.552
0.56,14,19,car,67,1472,457,1799,0.497
0.56,14,3,car,1106,849,1372,1085,0.406
0.56,14,21,person,3766,892,3840,1145,0.5
0.56,14,22,person,3394,1530,3828,2084,0.574
0.56,14,2,car,2331,755,2536,906,0.403
0.56,14,1,person,2815,1532,3161,1957,0.477
0.6,15,4,car,1822,867,2102,1154,0.666
0.6,15,5,car,1445,921,1726,1159,0.698
0.6,15,7,car,608,988,908,1230,0.582
0.6,15,13,car,200,1807,573,2155,0.727
0.6,15,6,person,3738,883,3826,1150,0.541
0.6,15,18,person,3722,883,3787,1141,0.525
0.6,15,19,car,114,1477,506,1799,0.612
0.6,15,3,car,1105,850,1372,1087,0.44
0.6,15,21,person,3766,891,3840,1145,0.46
0.6,15,22,person,3400,1538,3826,2080,0.602
0.6,15,8,car,2530,733,2740,865,0.418
0.64,16,4,car,1822,865,2105,1156,0.609
0.64,16,5,car,1444,921,1727,1161,0.696
0.64,16,7,car,604,991,902,1229,0.559
0.64,16,13,car,183,1751,637,2149,0.774
0.64,16,6,person,3734,884,3825,1150,0.548
0.64,16,19,car,102,1414,583,1804,0.642
0.64,16,3,car,1104,852,1371,1088,0.461
0.64,16,21,person,3765,892,3840,1145,0.522
0.64,16,22,person,3385,1546,3839,2125,0.554
0.64,16,8,car,2526,730,2738,863,0.41
0.68,17,4,car,1820,862,2105,1156,0.63
0.68,17,5,car,1443,919,1729,1162,0.657
0.68,17,7,car,598,993,899,1231,0.591
0.68,17,13,car,186,1743,685,2150,0.702
0.68,17,6,person,3729,885,3824,1153,0.498
0.68,17,19,car,124,1408,624,1804,0.692
0.68,17,3,truck,1103,856,1366,1087,0.435
0.68,17,21,person,3765,893,3840,1147,0.502
0.68,17,22,person,3407,1550,3825,2080,0.562
0.68,17,8,car,2527,729,2740,863,0.511
0.68,17,23,car,2927,1539,3819,2103,0.431
0.68,17,18,person,3713,889,3779,1147,0.525
0.72,18,4,car,1820,862,2105,1156,0.608
0.72,18,5,car,1444,921,1728,1162,0.688
0.72,18,7,car,595,992,900,1232,0.52
0.72,18,13,car,204,1762,725,2154,0.735
0.72,18,6,person,3716,885,3811,1149,0.593
0.72,18,19,car,149,1393,674,1794,0.752
0.72,18,3,truck,1104,857,1366,1088,0.425
0.72,18,22,person,3428,1565,3811,2048,0.498
0.72,18,23,car,2942,1549,3811,2098,0.453
0.72,18,24,traffic light,1815,2,1916,200,0.456
0.76,19,4,car,1817,861,2106,1159,0.576
0.76,19,5,car,1449,931,1723,1162,0.588
0.76,19,7,car,591,993,898,1233,0.592
0.76,19,13,car,177,1699,804,2150,0.703
0.76,19,6,person,3711,887,3808,1150,0.647
0.76,19,19,car,169,1383,728,1795,0.808
0.76,19,22,person,3422,1583,3817,2078,0.509
0.76,19,23,car,2942,1565,3829,2125,0.485
0.76,19,9,car,128,1094,554,1409,0.463
0.76,19,8,car,2526,735,2732,865,0.529
0.8,20,4,car,1816,861,2107,1160,0.575
0.8,20,5,car,1449,934,1722,1162,0.533
0.8,20,7,car,587,994,895,1234,0.602
0.8,20,13,car,184,1711,833,2150,0.579
0.8,20,6,person,3705,889,3804,1150,0.653
0.8,20,19,car,177,1377,763,1791,0.748
0.8,20,22,person,3413,1586,3824,2099,0.622
0.8,20,23,car,2959,1578,3840,2143,0.414
0.8,20,8,car,2525,735,2732,866,0.417
0.84,21,4,car,1818,863,2108,1161,0.559
0.84,21,5,car,1442,922,1729,1163,0.556
0.84,21,7,car,585,995,897,1237,0.575
0.84,21,13,car,141,1653,897,2150,0.812
0.84,21,6,person,3701,891,3801,1151,0.653
0.84,21,19,car,175,1379,776,1785,0.78
0.84,21,22,person,3424,1590,3811,2068,0.501
0.84,21,23,car,2974,1586,3840,2148,0.475
0.84,21,8,car,2529,741,2724,865,0.476
0.84,21,24,traffic light,1815,2,1916,202,0.432
0.84,21,9,car,248,1096,640,1397,0.621
0.88,22,4,car,1819,865,2108,1162,0.611
0.88,22,5,car,1444,927,1726,1164,0.609
0.88,22,7,car,583,997,900,1243,0.579
0.88,22,13,car,148,1678,896,2149,0.827
0.88,22,6,person,3698,897,3798,1152,0.688
0.88,22,19,car,166,1370,802,1784,0.641
0.88,22,22,person,3410,1599,3824,2108,0.582
0.88,22,23,car,2990,1597,3840,2152,0.401
0.88,22,8,car,2531,745,2720,864,0.431
0.88,22,24,traffic light,1815,3,1917,204,0.474
0.88,22,9,car,282,1100,651,1392,0.72
0.88,22,3,truck,1105,868,1365,1095,0.411
0.92,23,4,car,1818,864,2108,1162,0.559
0.92,23,5,car,1443,931,1722,1164,0.597
0.92,23,7,car,577,996,904,1249,0.57
0.92,23,13,car,144,1695,895,2149,0.816
0.92,23,6,person,3693,901,3795,1155,0.609
0.92,23,19,car,162,1367,810,1773,0.453
0.92,23,22,person,3399,1608,3825,2130,0.479
0.92,23,8,car,2531,747,2717,864,0.461
0.92,23,24,traffic light,1815,3,1917,205,0.527
0.92,23,9,car,295,1102,642,1383,0.589
0.92,23,3,truck,1103,873,1360,1096,0.424
0.96,24,4,car,1816,863,2108,1164,0.548
0.96,24,5,car,1438,929,1721,1164,0.617
0.96,24,7,car,572,997,899,1250,0.521
0.96,24,13,car,194,1692,991,2146,0.85
0.96,24,6,person,3683,901,3787,1156,0.603
0.96,24,19,car,257,1362,908,1772,0.48
0.96,24,22,person,3401,1612,3829,2135,0.602
0.96,24,8,car,2531,746,2715,861,0.486
0.96,24,24,traffic light,1815,2,1917,203,0.475
0.96,24,9,car,302,1105,632,1379,0.517
0.96,24,3,truck,1100,875,1360,1100,0.404
0.96,24,28,car,0,1099,632,1431,0.599
1.0,25,4,car,1816,865,2106,1164,0.608
1.0,25,5,car,1431,919,1726,1166,0.637
1.0,25,7,car,576,998,892,1241,0.462
1.0,25,13,car,222,1704,1049,2147,0.818
1.0,25,6,person,3681,904,3785,1156,0.66
1.0,25,19,car,309,1364,946,1766,0.481
1.0,25,22,person,3392,1611,3828,2141,0.53
1.0,25,8,car,2529,745,2712,859,0.508
1.0,25,3,car,1095,875,1360,1104,0.429
1.0,25,28,car,0,1107,632,1446,0.704
1.0,25,30,car,66,1367,947,1766,0.413
1.04,26,4,car,1814,863,2107,1165,0.66
1.04,26,5,car,1428,917,1726,1166,0.638
1.04,26,7,car,573,998,898,1248,0.525
1.04,26,13,car,236,1708,1105,2146,0.858
1.04,26,6,person,3679,905,3784,1158,0.698
1.04,26,19,car,430,1361,1117,1772,0.605
1.04,26,22,person,3400,1616,3832,2141,0.462
1.04,26,8,car,2521,742,2713,863,0.418
1.04,26,3,car,1092,874,1360,1105,0.408
1.04,26,28,car,0,1110,634,1456,0.696
1.04,26,30,car,44,1370,915,1763,0.53
1.08,27,4,car,1815,863,2107,1165,0.646
1.08,27,5,car,1427,917,1725,1167,0.629
1.08,27,7,car,571,999,901,1254,0.54
1.08,27,13,car,240,1711,1155,2147,0.838
1.08,27,6,person,3677,905,3783,1161,0.75
1.08,27,19,car,510,1376,1209,1767,0.737
1.08,27,22,person,3413,1619,3840,2140,0.465
1.08,27,28,car,0,1115,610,1446,0.668
1.08,27,2,car,2299,740,2517,904,0.435
1.12,28,4,car,1817,866,2106,1165,0.637
1.12,28,5,car,1429,919,1726,1168,0.642
1.12,28,7,car,569,999,903,1257,0.537
1.12,28,13,car,274,1742,1183,2145,0.787
1.12,28,6,person,3674,907,3779,1162,0.762
1.12,28,19,car,553,1373,1290,1762,0.723
1.12,28,22,person,3421,1621,3840,2141,0.556
1.12,28,28,car,0,1121,603,1452,0.656
1.16,29,4,car,1817,867,2106,1165,0.613
1.16,29,5,car,1429,918,1726,1168,0.606
1.16,29,7,car,569,998,903,1257,0.507
1.16,29,13,car,257,1731,1241,2145,0.771
1.16,29,6,person,3667,906,3774,1165,0.71
1.16,29,19,car,636,1405,1355,1759,0.701
1.16,29,22,person,3426,1622,3840,2140,0.474
1.16,29,28,car,0,1117,604,1459,0.642
1.16,29,24,traffic light,1815,9,1917,211,0.471
1.2,30,4,car,1817,868,2104,1164,0.584
1.2,30,5,car,1433,926,1722,1168,0.644
1.2,30,7,car,569,998,904,1259,0.517
1.2,30,13,car,248,1725,1299,2145,0.813
1.2,30,6,person,3663,906,3770,1166,0.704
1.2,30,19,car,676,1397,1446,1758,0.735
1.2,30,22,person,3429,1627,3840,2142,0.599
1.2,30,28,car,0,1116,591,1454,0.659
1.2,30,24,traffic light,1814,9,1917,215,0.534
1.2,30,21,person,3782,910,3840,1167,0.443
1.2,30,3,car,1085,880,1358,1117,0.458
1.2,30,2,car,2297,747,2507,906,0.407
1.24,31,4,car,1818,870,2103,1163,0.61
1.24,31,5,car,1436,932,1721,1170,0.655
1.24,31,7,car,568,997,903,1259,0.488
1.24,31,13,car,249,1731,1344,2148,0.834
1.24,31,6,person,3660,907,3767,1167,0.727
1.24,31,19,car,711,1374,1550,1755,0.678
1.24,31,22,person,3406,1634,3827,2147,0.559
1.24,31,28,car,0,1118,576,1452,0.584
1.24,31,24,traffic light,1813,9,1916,217,0.532
1.24,31,21,person,3779,907,3840,1168,0.522
1.24,31,3,car,1082,880,1359,1121,0.493
1.28,32,4,car,1818,871,2103,1163,0.643
1.28,32,5,car,1437,935,1720,1171,0.643
1.28,32,7,car,569,998,903,1259,0.45
1.28,32,13,car,262,1742,1379,2146,0.837
1.28,32,6,person,3657,907,3762,1165,0.662
1.28,32,19,car,741,1355,1647,1755,0.698
1.28,32,22,person,3410,1644,3823,2145,0.683
1.28,32,28,car,0,1125,563,1456,0.614
1.28,32,24,traffic light,1813,13,1915,217,0.483
1.28,32,21,person,3772,903,3840,1174,0.608
1.28,32,3,car,1082,885,1358,1125,0.521
1.28,32,30,car,22,1496,896,1890,0.538
1.28,32,2,car,2291,744,2501,904,0.402
1.32,33,4,car,1819,875,2105,1168,0.684
1.32,33,5,car,1433,932,1720,1171,0.643
1.32,33,7,car,570,998,903,1259,0.502
1.32,33,13,car,279,1748,1429,2143,0.845
1.32,33,6,person,3652,907,3759,1169,0.633
1.32,33,19,car,969,1344,1866,1750,0.741
1.32,33,22,car,3416,1658,3820,2142,0.584
1.32,33,28,car,0,1132,566,1480,0.659
1.32,33,24,traffic light,1813,14,1914,215,0.437
1.32,33,21,person,3769,895,3840,1177,0.668
1.32,33,3,car,1082,885,1359,1127,0.492
1.32,33,30,car,0,1503,981,1979,0.666
1.32,33,2,car,2288,742,2498,904,0.461
1.36,34,4,car,1821,879,2105,1171,0.67
1.36,34,5,car,1433,931,1723,1172,0.672
1.36,34,7,car,570,999,903,1261,0.547
1.36,34,13,car,318,1751,1509,2144,0.861
1.36,34,6,person,3651,910,3757,1172,0.578
1.36,34,19,car,1085,1347,1960,1747,0.764
1.36,34,22,car,3420,1671,3818,2143,0.611
1.36,34,28,car,0,1140,559,1491,0.619
1.36,34,21,person,3766,897,3840,1179,0.662
1.36,34,30,car,0,1511,978,1993,0.772
1.36,34,2,car,2287,742,2495,904,0.435
1.36,34,34,car,767,1344,1908,1754,0.618
1.4,35,4,car,1821,881,2105,1172,0.667
1.4,35,5,car,1432,931,1724,1173,0.671
1.4,35,7,car,570,1000,902,1262,0.535
1.4,35,13,car,356,1752,1599,2151,0.862
1.4,35,6,person,3647,911,3752,1172,0.613
1.4,35,19,car,1142,1337,2023,1742,0.798
1.4,35,22,car,3426,1679,3815,2134,0.534
1.4,35,28,car,0,1135,569,1499,0.535
1.4,35,21,person,3762,894,3837,1180,0.661
1.4,35,30,car,0,1502,978,1984,0.856
1.4,35,3,car,1079,884,1360,1131,0.509
1.44,36,4,car,1819,878,2104,1171,0.628
1.44,36,5,car,1435,935,1723,1175,0.673
1.44,36,7,car,574,1000,904,1260,0.558
1.44,36,13,car,441,1757,1699,2152,0.874
1.44,36,6,person,3639,912,3744,1173,0.563
1.44,36,19,car,1195,1342,2059,1740,0.849
1.44,36,22,car,3428,1683,3810,2123,0.544
1.44,36,28,car,0,1139,570,1505,0.671
1.44,36,21,person,3755,899,3832,1181,0.557
1.44,36,30,car,0,1506,965,1977,0.738
1.44,36,3,car,1078,887,1359,1135,0.475
1.44,36,2,car,2284,741,2489,902,0.456
1.48,37,4,car,1817,877,2104,1171,0.573
1.48,37,5,car,1438,939,1722,1175,0.656
1.48,37,7,car,575,1002,904,1260,0.538
1.48,37,13,car,455,1757,1742,2151,0.865
1.48,37,6,person,3632,911,3737,1174,0.664
1.48,37,19,car,1239,1344,2096,1735,0.8
1.48,37,22,car,3434,1693,3816,2127,0.492
1.48,37,28,car,0,1155,531,1509,0.696
1.48,37,21,person,3751,904,3829,1180,0.556
1.48,37,30,car,0,1513,943,1962,0.624
1.48,37,3,car,1078,889,1355,1135,0.442
1.48,37,35,car,1779,670,1922,801,0.415
1.48,37,2,car,2285,743,2487,903,0.432
1.48,37,8,car,2495,729,2703,863,0.424
1.48,37,24,traffic light,1811,13,1913,218,0.518
1.52,38,4,car,1817,876,2103,1169,0.599
1.52,38,5,car,1439,941,1720,1174,0.644
1.52,38,7,car,576,1002,903,1259,0.488
1.52,38,13,car,483,1754,1806,2150,0.86
1.52,38,6,person,3626,912,3730,1173,0.719
1.52,38,19,car,1264,1342,2141,1736,0.838
1.52,38,28,car,0,1156,505,1512,0.612
1.52,38,21,person,3748,908,3828,1181,0.532
1.52,38,30,car,60,1528,916,1925,0.558
1.52,38,3,car,1077,891,1352,1136,0.42
1.52,38,2,car,2285,743,2485,902,0.402
1.52,38,24,traffic light,1811,11,1914,218,0.527
1.56,39,4,car,1818,878,2103,1170,0.627
1.56,39,5,car,1441,943,1719,1174,0.624
1.56,39,7,car,574,1004,901,1259,0.471
1.56,39,13,car,504,1753,1854,2149,0.868
1.56,39,6,person,3620,913,3723,1174,0.74
1.56,39,19,car,1296,1342,2180,1732,0.888
1.56,39,28,car,0,1154,488,1512,0.581
1.56,39,21,person,3743,917,3821,1181,0.479
1.56,39,30,car,182,1538,1000,1927,0.491
1.56,39,3,car,1079,893,1353,1137,0.464
1.56,39,2,car,2282,743,2481,903,0.445
1.56,39,24,traffic light,1811,11,1915,221,0.521
1.56,39,36,person,3718,1252,3820,1429,0.67
1.6,40,4,car,1818,880,2103,1170,0.625
1.6,40,5,car,1439,943,1719,1176,0.62
1.6,40,7,car,575,1003,901,1258,0.479
1.6,40,13,car,525,1754,1905,2150,0.841
1.6,40,6,person,3613,914,3717,1175,0.626
1.6,40,19,car,1315,1337,2226,1730,0.844
1.6,40,28,car,0,1159,474,1514,0.771
1.6,40,21,person,3735,922,3813,1181,0.531
1.6,40,30,car,199,1525,1046,1940,0.436
1.6,40,3,car,1079,898,1351,1140,0.464
1.6,40,2,car,2280,744,2477,903,0.496
1.6,40,24,traffic light,1811,11,1916,222,0.515
1.6,40,36,person,3689,1250,3798,1435,0.704
1.64,41,4,car,1816,883,2102,1173,0.651
1.64,41,5,car,1440,946,1718,1176,0.592
1.64,41,7,car,577,1004,899,1255,0.526
1.64,41,13,car,556,1754,1960,2149,0.833
1.64,41,6,person,3604,914,3709,1177,0.689
1.64,41,19,car,1348,1333,2283,1728,0.868
1.64,41,28,car,0,1158,458,1510,0.514
1.64,41,21,person,3728,917,3811,1184,0.617
1.64,41,30,car,212,1515,1060,1943,0.436
1.64,41,3,car,1080,902,1348,1141,0.48
1.64,41,2,car,2276,742,2475,903,0.496
1.64,41,24,traffic light,1812,9,1916,217,0.48
1.64,41,36,person,3652,1239,3778,1445,0.703
1.64,41,22,car,3463,1731,3823,2136,0.544
1.68,42,4,car,1817,884,2101,1173,0.636
1.68,42,5,car,1439,945,1717,1175,0.624
1.68,42,7,car,586,1004,899,1247,0.504
1.68,42,13,car,611,1761,2011,2147,0.83
1.68,42,6,person,3594,912,3701,1176,0.699
1.68,42,19,car,1403,1331,2353,1725,0.889
1.68,42,21,person,3720,914,3805,1184,0.619
1.68,42,30,car,441,1507,1329,1933,0.459
1.68,42,3,car,1079,898,1351,1140,0.502
1.68,42,2,car,2276,743,2474,903,0.579
1.68,42,24,traffic light,1812,9,1915,217,0.496
1.68,42,36,person,3620,1245,3755,1457,0.761
1.68,42,22,car,3481,1756,3817,2128,0.489
1.72,43,4,car,1812,883,2101,1176,0.642
1.72,43,5,car,1434,943,1717,1176,0.657
1.72,43,7,car,586,1004,898,1247,0.555
1.72,43,13,car,645,1764,2060,2147,0.824
1.72,43,6,person,3586,914,3694,1177,0.705
1.72,43,19,car,1457,1327,2424,1721,0.871
1.72,43,21,person,3715,913,3802,1184,0.568
1.72,43,30,car,525,1489,1487,1931,0.52
1.72,43,3,car,1076,893,1352,1140,0.53
1.72,43,2,car,2273,742,2470,902,0.632
1.72,43,24,traffic light,1813,9,1915,214,0.412
1.72,43,36,person,3585,1249,3733,1464,0.756
1.72,43,22,car,3493,1772,3816,2122,0.528
1.76,44,4,car,1809,882,2101,1177,0.652
1.76,44,5,car,1431,942,1715,1176,0.655
1.76,44,7,car,587,1005,900,1249,0.521
1.76,44,13,car,681,1766,2119,2149,0.821
1.76,44,6,person,3580,914,3690,1180,0.645
1.76,44,19,car,1518,1325,2507,1723,0.886
1.76,44,21,person,3710,908,3797,1171,0.521
1.76,44,30,car,597,1484,1591,1923,0.81
1.76,44,3,car,1077,898,1347,1139,0.436
1.76,44,2,car,2273,745,2465,900,0.692
1.76,44,24,traffic light,1813,11,1913,215,0.506
1.76,44,36,person,3539,1231,3716,1468,0.769
1.76,44,22,car,3502,1781,3828,2132,0.602
1.76,44,38,car,395,1488,1266,1917,0.488
1.8,45,4,car,1811,884,2101,1178,0.641
1.8,45,5,car,1427,939,1717,1177,0.676
1.8,45,7,car,588,1006,901,1250,0.622
1.8,45,13,car,714,1767,2162,2146,0.829
1.8,45,6,person,3577,917,3688,1183,0.639
1.8,45,19,car,1576,1325,2582,1725,0.889
1.8,45,21,person,3706,907,3791,1161,0.507
1.8,45,30,car,653,1482,1686,1922,0.877
1.8,45,3,car,1078,903,1344,1140,0.54
1.8,45,2,car,2271,747,2461,899,0.63
1.8,45,24,traffic light,1812,12,1912,215,0.555
1.8,45,36,person,3499,1197,3717,1472,0.805
1.8,45,22,car,3514,1793,3835,2140,0.639
1.8,45,35,car,1779,686,1925,819,0.428
1.8,45,8,car,2493,746,2675,863,0.411
1.84,46,4,car,1812,885,2101,1178,0.633
1.84,46,5,car,1424,936,1718,1177,0.651
1.84,46,7,car,590,1006,901,1251,0.548
1.84,46,13,car,746,1760,2232,2144,0.837
1.84,46,6,person,3574,918,3682,1179,0.598
1.84,46,19,car,1636,1325,2648,1724,0.884
1.84,46,21,person,3695,918,3776,1155,0.465
1.84,46,30,car,696,1482,1749,1917,0.777
1.84,46,3,car,1078,904,1344,1141,0.53
1.84,46,2,car,2271,745,2462,897,0.603
1.84,46,24,traffic light,1811,12,1912,216,0.626
1.84,46,36,car,3474,1171,3728,1475,0.758
1.84,46,22,car,3534,1807,3840,2143,0.711
1.88,47,4,car,1811,885,2101,1178,0.636
1.88,47,5,car,1424,937,1718,1177,0.647
1.88,47,7,car,587,1005,899,1250,0.555
1.88,47,13,car,793,1765,2285,2145,0.826
1.88,47,6,person,3578,918,3677,1160,0.6
1.88,47,19,car,1702,1325,2720,1722,0.885
1.88,47,30,car,725,1483,1823,1927,0.719
1.88,47,3,car,1076,901,1346,1141,0.499
1.88,47,2,car,2269,745,2459,896,0.588
1.88,47,24,traffic light,1811,12,1911,217,0.648
1.88,47,36,car,3459,1161,3739,1479,0.696
1.88,47,22,car,3556,1822,3840,2141,0.685
1.88,47,42,person,3750,904,3812,1133,0.545
1.92,48,4,car,1812,883,2102,1178,0.62
1.92,48,5,car,1422,935,1718,1177,0.577
1.92,48,7,car,595,1006,902,1247,0.46
1.92,48,13,car,838,1766,2341,2145,0.822
1.92,48,6,person,3578,919,3673,1151,0.687
1.92,48,19,car,1754,1319,2799,1725,0.886
1.92,48,30,car,778,1480,1879,1913,0.553
1.92,48,3,car,1076,902,1346,1142,0.465
1.92,48,2,car,2267,745,2457,894,0.683
1.92,48,24,traffic light,1810,12,1911,217,0.656
1.92,48,36,car,3448,1159,3747,1484,0.715
1.92,48,22,car,3579,1835,3840,2138,0.643
1.92,48,42,person,3746,905,3809,1132,0.601
1.92,48,21,person,3681,923,3759,1150,0.613
1.96,49,4,car,1812,882,2102,1176,0.636
1.96,49,5,car,1420,934,1716,1177,0.616
1.96,49,13,car,877,1765,2393,2144,0.833
1.96,49,6,person,3573,918,3666,1145,0.672
