timestamp_s,frame,track_id,class,x1,y1,x2,y2,confidence
1.133,34,7,car,653,376,819,536,0.56
1.133,34,5,car,554,342,644,436,0.478
1.133,34,11,car,537,522,796,713,0.635
1.167,35,1,car,914,370,1329,551,0.671
1.167,35,5,car,552,342,643,437,0.413
1.167,35,11,car,541,520,795,708,0.591
1.167,35,12,car,994,529,1204,720,0.441
1.2,36,1,car,928,366,1347,549,0.751
1.2,36,5,car,550,342,641,437,0.447
1.2,36,11,car,543,518,793,703,0.653
1.233,37,1,car,944,368,1360,550,0.732
1.233,37,5,car,548,342,640,437,0.462
1.233,37,11,car,536,518,794,711,0.617
1.267,38,1,car,960,366,1387,553,0.693
1.267,38,5,car,546,342,640,437,0.46
1.267,38,11,car,535,520,778,703,0.638
1.3,39,1,car,978,368,1404,553,0.778
1.3,39,5,car,542,342,637,437,0.498
1.3,39,11,car,529,518,773,705,0.668
1.333,40,1,car,995,371,1418,553,0.758
1.333,40,5,car,542,343,638,437,0.523
1.333,40,11,car,524,518,772,711,0.621
1.367,41,1,car,1008,369,1435,553,0.708
1.367,41,5,car,545,344,641,437,0.435
1.367,41,11,car,526,519,771,713,0.544
1.4,42,1,car,1025,378,1448,558,0.697
1.4,42,11,car,530,518,774,714,0.534
1.433,43,1,car,1043,381,1471,562,0.759
1.433,43,11,car,536,518,781,715,0.41
1.433,43,7,car,675,379,832,527,0.446
1.467,44,1,car,1055,382,1492,565,0.76
1.467,44,7,car,659,378,822,526,0.495
1.467,44,5,car,547,340,645,436,0.458
1.5,45,1,car,1079,387,1498,559,0.711
1.5,45,7,car,658,377,826,528,0.562
1.5,45,5,car,547,340,646,436,0.464
1.533,46,1,car,1087,387,1519,563,0.72
1.533,46,7,car,651,377,827,531,0.634
1.533,46,5,car,547,339,645,436,0.522
1.567,47,1,car,1089,386,1533,566,0.693
1.567,47,7,car,638,376,826,537,0.756
1.567,47,5,car,544,337,643,436,0.602
1.6,48,1,car,1096,387,1546,569,0.687
1.6,48,7,car,633,375,829,541,0.732
1.6,48,5,car,544,336,642,436,0.652
1.633,49,1,car,1113,387,1546,566,0.706
1.633,49,7,car,633,375,830,540,0.722
1.633,49,5,car,544,336,642,436,0.639
1.667,50,1,car,1129,387,1546,564,0.704
1.667,50,7,car,636,374,834,540,0.692
1.667,50,5,car,544,336,642,436,0.636
1.7,51,1,car,1141,388,1546,564,0.637
1.7,51,7,car,636,372,836,539,0.653
1.7,51,5,car,545,336,642,436,0.584
1.733,52,1,car,1151,388,1546,561,0.564
1.733,52,7,car,633,373,837,544,0.677
1.733,52,5,car,545,336,641,436,0.565
1.733,52,11,car,470,500,729,714,0.461
1.767,53,1,car,1165,390,1546,561,0.592
1.767,53,7,car,635,372,840,544,0.676
1.767,53,5,car,546,335,642,436,0.531
1.767,53,11,car,470,499,725,716,0.441
1.8,54,7,car,641,371,840,537,0.662
1.8,54,5,car,546,335,641,436,0.506
1.8,54,11,car,469,497,722,717,0.403
1.833,55,7,car,646,371,838,530,0.593
1.833,55,5,car,546,334,641,436,0.476
1.867,56,7,car,646,374,838,531,0.543
1.867,56,5,car,546,334,641,436,0.493
1.9,57,5,car,546,334,641,435,0.547
1.933,58,5,car,546,334,640,435,0.563
1.933,58,1,car,1222,394,1546,556,0.423
1.967,59,5,car,547,335,641,435,0.604
1.967,59,1,car,1236,394,1546,557,0.688
2.0,60,5,car,549,335,642,435,0.651
2.0,60,1,car,1248,395,1546,562,0.704
2.033,61,5,car,548,335,642,435,0.631
2.033,61,1,car,1256,395,1546,568,0.574
2.067,62,5,car,548,336,641,434,0.648
2.067,62,1,car,1268,394,1546,571,0.607
2.1,63,5,car,546,335,641,434,0.642
2.1,63,1,car,1287,394,1546,568,0.684
2.133,64,5,car,545,335,640,434,0.635
2.133,64,1,car,1305,396,1546,567,0.595
2.167,65,5,car,545,336,639,434,0.629
2.167,65,1,car,1321,395,1546,564,0.489
2.2,66,5,car,544,335,637,433,0.665
2.2,66,1,car,1339,397,1546,565,0.746
2.233,67,5,car,543,335,636,433,0.685
2.233,67,1,car,1341,394,1546,563,0.66
2.233,67,13,car,962,550,1066,707,0.513
2.267,68,5,car,543,334,636,433,0.691
2.267,68,1,car,1370,397,1546,561,0.572
2.267,68,13,car,967,549,1067,700,0.485
2.3,69,5,car,542,334,635,433,0.584
2.3,69,13,car,966,546,1070,701,0.462
2.333,70,5,car,542,333,634,432,0.54
2.333,70,14,car,1467,400,1546,549,0.437
2.367,71,5,car,541,332,634,432,0.496
2.367,71,14,car,1481,407,1546,540,0.443
2.4,72,5,car,541,332,635,433,0.447
2.433,73,5,car,537,331,633,433,0.462
2.467,74,5,car,536,331,633,433,0.455
2.533,76,15,car,475,486,653,554,0.612
2.533,76,5,car,538,332,635,432,0.449
2.567,77,15,car,473,486,659,557,0.522
2.667,80,16,car,0,357,41,456,0.628
2.7,81,16,car,0,359,40,456,0.609
2.767,83,5,car,532,332,632,433,0.405
2.767,83,16,car,0,359,33,451,0.4
2.8,84,5,car,528,332,630,433,0.446
2.833,85,5,car,526,332,632,434,0.433
2.867,86,5,car,524,332,632,434,0.443
2.9,87,5,car,522,331,632,434,0.44
2.933,88,5,car,520,331,632,434,0.483
2.967,89,5,car,520,331,632,434,0.506
3.0,90,5,car,520,331,634,435,0.524
3.033,91,5,car,519,331,635,435,0.501
3.067,92,5,car,520,331,637,435,0.512
3.1,93,5,car,521,331,640,435,0.52
3.133,94,5,car,521,330,642,436,0.462
3.167,95,5,car,520,331,642,436,0.453
3.2,96,5,car,520,331,643,436,0.419
3.233,97,5,car,522,331,641,436,0.446
3.267,98,5,car,522,332,642,435,0.44
3.3,99,5,car,524,331,642,435,0.472
3.333,100,5,car,523,331,643,435,0.47
3.333,100,19,motorbike,232,457,464,720,0.599
3.367,101,5,car,522,331,643,435,0.498
3.367,101,19,motorbike,235,463,462,720,0.549
3.4,102,5,car,520,331,643,436,0.531
3.4,102,19,motorbike,266,530,436,720,0.537
3.433,103,5,car,519,331,642,436,0.524
3.467,104,5,car,519,331,642,435,0.492
3.5,105,5,car,524,331,643,435,0.422
3.533,106,5,car,526,331,643,435,0.441
3.533,106,21,motorbike,249,458,505,720,0.477
3.533,106,22,car,552,540,627,634,0.474
3.567,107,5,car,527,331,643,435,0.47
3.567,107,21,motorbike,250,450,514,720,0.457
3.567,107,22,car,551,537,627,633,0.563
3.6,108,5,car,529,331,643,435,0.492
3.6,108,21,motorbike,252,439,525,720,0.632
3.6,108,22,car,552,537,629,633,0.498
3.633,109,5,car,529,331,643,435,0.544
3.633,109,21,motorbike,263,448,527,720,0.555
3.633,109,22,car,552,536,630,634,0.437
3.667,110,5,car,528,331,641,435,0.519
3.667,110,21,motorbike,301,516,503,720,0.459
3.667,110,22,car,556,536,635,635,0.494
3.7,111,5,car,529,331,640,435,0.53
3.7,111,22,car,558,538,637,636,0.451
3.733,112,5,car,530,331,640,435,0.516
3.733,112,22,car,561,541,640,637,0.519
3.767,113,5,car,531,331,639,434,0.488
3.767,113,22,car,563,542,644,637,0.511
3.767,113,21,motorbike,284,465,536,720,0.403
3.8,114,5,car,532,331,638,434,0.496
3.8,114,22,car,564,543,646,638,0.405
3.8,114,24,car,510,333,645,433,0.476
3.833,115,5,car,535,332,639,434,0.422
3.833,115,24,car,510,334,644,433,0.432
3.867,116,5,car,534,333,640,434,0.462
3.867,116,22,car,563,544,646,637,0.476
3.9,117,24,car,511,333,647,434,0.533
3.933,118,24,car,510,334,646,435,0.409
3.933,118,5,car,531,332,637,434,0.525
3.967,119,5,car,531,333,637,434,0.487
4.0,120,5,car,530,333,638,435,0.508
4.033,121,5,car,533,333,641,434,0.533
4.067,122,5,car,533,333,641,434,0.526
4.067,122,21,car,349,570,506,717,0.478
4.1,123,5,car,534,333,643,434,0.487
4.1,123,21,car,344,561,517,718,0.414
4.133,124,5,car,535,333,644,434,0.485
4.133,124,21,car,347,564,520,716,0.602
4.133,124,25,car,0,342,30,431,0.429
4.167,125,5,car,536,332,645,434,0.465
4.167,125,25,car,0,343,28,431,0.433
4.2,126,5,car,536,330,643,433,0.5
4.2,126,26,car,1261,595,1463,718,0.538
4.233,127,5,car,537,330,642,432,0.505
4.233,127,26,car,1250,590,1460,717,0.539
4.267,128,5,car,538,328,640,432,0.501
4.3,129,5,car,539,328,640,431,0.494
4.3,129,21,car,337,527,554,720,0.413
4.333,130,5,car,540,327,640,431,0.511
4.333,130,28,car,1239,375,1366,481,0.411
4.367,131,5,car,540,326,638,430,0.523
4.4,132,5,car,539,325,636,430,0.515
4.4,132,26,car,1251,578,1482,719,0.545
4.433,133,5,car,538,324,634,429,0.527
4.433,133,26,car,1249,571,1487,719,0.741
4.467,134,5,car,537,323,632,429,0.544
4.467,134,26,car,1246,563,1493,719,0.557
4.467,134,21,car,359,532,563,715,0.467
4.5,135,5,car,536,323,630,428,0.573
4.5,135,26,car,1244,556,1497,719,0.754
4.533,136,5,car,534,322,628,428,0.562
4.533,136,26,car,1241,545,1504,718,0.727
4.567,137,5,car,531,321,625,428,0.577
4.567,137,26,car,1246,548,1499,718,0.743
4.6,138,5,car,528,321,624,428,0.531
4.6,138,26,car,1243,540,1501,718,0.546
4.633,139,5,car,528,322,623,427,0.455
4.633,139,26,car,1245,539,1498,717,0.601
4.667,140,5,car,527,323,621,427,0.476
4.7,141,5,car,527,324,622,427,0.458
4.733,142,5,car,527,324,623,428,0.428
4.833,145,5,car,526,326,620,428,0.449
4.867,146,26,car,1258,554,1481,714,0.402
4.967,149,5,car,527,329,621,430,0.419
5.0,150,32,car,837,374,925,467,0.532
5.033,151,32,car,837,374,925,467,0.597
5.067,152,32,car,842,374,927,465,0.5
5.1,153,32,car,843,373,930,465,0.531
5.1,153,5,car,529,332,618,427,0.432
5.133,154,34,car,3,275,245,648,0.49
5.133,154,26,car,1192,445,1528,713,0.43
5.167,155,34,car,8,275,249,646,0.753
5.167,155,36,car,1507,435,1544,506,0.46
5.2,156,34,car,10,273,259,655,0.58
5.2,156,36,car,1506,433,1544,507,0.411
5.233,157,34,car,18,274,265,651,0.684
5.267,158,34,car,26,275,269,640,0.702
5.3,159,34,car,32,272,275,634,0.798
5.333,160,34,car,36,272,284,633,0.775
5.367,161,34,car,39,273,294,637,0.761
5.4,162,34,car,42,269,303,634,0.766
5.433,163,34,car,42,266,312,632,0.758
5.433,163,5,car,532,331,621,429,0.445
5.467,164,34,car,59,270,307,590,0.689
5.467,164,5,car,534,334,620,430,0.414
5.5,165,34,car,60,270,319,592,0.72
5.5,165,5,car,532,333,619,431,0.494
5.533,166,34,car,58,269,334,599,0.743
5.533,166,5,car,529,334,617,431,0.488
5.567,167,34,car,53,266,349,610,0.661
5.567,167,5,car,527,334,616,433,0.545
5.6,168,34,car,59,267,355,597,0.709
5.6,168,5,car,527,335,616,433,0.5
5.633,169,34,car,64,266,362,583,0.692
5.633,169,5,car,529,335,618,434,0.484
5.667,170,34,car,66,263,371,573,0.711
5.667,170,5,car,526,335,617,437,0.452
5.7,171,34,car,71,266,376,562,0.733
5.7,171,5,car,530,336,619,436,0.445
5.733,172,34,car,65,264,389,566,0.689
5.733,172,5,car,533,335,621,435,0.439
5.767,173,34,car,75,268,389,544,0.742
5.767,173,5,car,534,335,621,435,0.448
5.8,174,34,car,75,267,398,539,0.593
5.867,176,5,car,533,338,616,433,0.524
5.9,177,5,car,531,338,614,431,0.49
5.9,177,34,car,84,270,417,532,0.527
5.933,178,34,car,81,273,426,528,0.642
5.967,179,34,car,75,273,438,530,0.559
5.967,179,37,car,762,378,946,550,0.513
6.0,180,34,car,72,273,450,529,0.569
6.0,180,37,car,764,379,941,544,0.468
6.033,181,34,car,40,268,491,569,0.517
6.067,182,34,car,49,267,489,552,0.549
6.1,183,5,car,535,336,620,435,0.435
6.133,184,37,car,762,381,933,541,0.416
6.167,185,37,car,771,380,930,526,0.447
6.2,186,34,car,19,259,550,601,0.425
6.233,187,34,car,13,259,565,613,0.42
6.233,187,37,car,757,381,938,545,0.409
6.3,189,37,car,754,380,941,548,0.557
6.4,192,37,car,757,379,925,526,0.515
6.433,193,37,car,755,383,922,524,0.5
6.8,204,37,car,756,373,942,525,0.403
6.833,205,37,car,756,372,950,529,0.477
6.9,207,37,car,784,379,949,510,0.405
7.2,216,41,car,1422,416,1545,515,0.403
7.333,220,42,car,5,386,118,537,0.643
7.367,221,42,car,15,393,120,532,0.745
7.4,222,42,car,20,387,129,530,0.759
7.433,223,42,car,26,388,135,527,0.744
7.433,223,37,car,801,382,961,514,0.44
7.467,224,42,car,33,387,143,524,0.695
7.5,225,42,car,41,388,152,521,0.746
7.533,226,42,car,53,389,162,514,0.738
7.567,227,42,car,65,388,176,510,0.718
7.6,228,42,car,77,389,193,510,0.657
7.633,229,42,car,88,388,207,508,0.683
7.633,229,43,car,536,561,608,643,0.424
7.667,230,42,car,97,386,221,507,0.735
7.667,230,43,car,538,563,610,643,0.448
7.7,231,42,car,110,386,235,504,0.662
7.7,231,43,car,540,565,610,643,0.477
7.733,232,42,car,124,385,250,501,0.623
7.733,232,43,car,538,566,608,643,0.488
7.767,233,42,car,132,385,262,501,0.604
7.767,233,43,car,539,565,610,644,0.436
7.767,233,44,car,107,374,442,509,0.52
7.8,234,42,car,144,384,276,500,0.66
7.8,234,43,car,544,564,619,645,0.422
7.833,235,42,car,156,385,287,497,0.488
7.833,235,43,car,548,564,625,646,0.471
7.833,235,44,car,138,376,452,502,0.427
7.867,236,42,car,166,385,299,497,0.568
7.9,237,42,car,179,383,315,496,0.578
7.9,237,43,car,550,563,630,646,0.403
7.933,238,42,car,188,382,324,494,0.739
7.967,239,42,car,198,381,335,492,0.529
8.0,240,42,car,206,378,346,491,0.589
8.033,241,42,car,219,381,355,490,0.717
8.067,242,42,car,229,382,364,489,0.733
8.1,243,42,car,238,381,373,488,0.653
8.133,244,42,car,249,381,383,486,0.725
8.167,245,42,car,257,380,391,486,0.739
8.2,246,42,car,267,381,399,484,0.72
8.233,247,42,car,276,381,407,484,0.479
8.3,249,42,car,295,379,427,483,0.476
8.333,250,42,car,305,379,434,481,0.668
8.367,251,42,car,313,379,440,479,0.65
8.4,252,42,car,324,378,450,478,0.629
8.433,253,42,car,334,379,458,476,0.504
8.467,254,42,car,344,380,463,474,0.66
8.467,254,46,car,827,377,941,457,0.423
8.5,255,42,car,351,381,469,474,0.667
8.533,256,42,car,361,381,477,473,0.633
8.533,256,46,car,829,375,947,458,0.403
8.567,257,42,car,370,380,486,472,0.543
8.6,258,42,car,378,380,491,470,0.614
8.633,259,42,car,386,380,500,470,0.677
8.667,260,42,car,391,378,509,471,0.654
8.667,260,50,car,1,373,74,446,0.413
8.7,261,42,car,399,377,517,471,0.598
8.733,262,42,car,405,376,522,471,0.502
8.767,263,42,car,415,378,526,468,0.572
8.8,264,42,car,424,377,534,467,0.573
8.833,265,42,car,428,375,541,467,0.447
8.833,265,52,car,8,364,100,550,0.6
8.867,266,42,car,436,376,547,467,0.534
8.867,266,52,car,13,367,105,551,0.69
8.9,267,42,car,444,376,555,468,0.432
8.9,267,52,car,23,377,111,551,0.633
8.933,268,52,car,28,373,121,549,0.765
8.967,269,52,car,35,374,129,547,0.786
8.967,269,42,car,455,371,567,465,0.531
9.0,270,52,car,39,371,138,545,0.75
9.0,270,42,car,474,368,592,463,0.493
9.033,271,52,car,42,370,146,544,0.673
9.033,271,54,car,601,373,803,591,0.475
9.067,272,52,car,49,376,156,543,0.735
9.067,272,54,car,602,375,804,593,0.615
9.067,272,42,car,477,370,592,464,0.424
9.1,273,52,car,54,384,165,543,0.778
9.1,273,54,car,599,374,805,596,0.61
9.1,273,42,car,471,340,614,462,0.459
9.133,274,52,car,60,400,168,541,0.784
9.167,275,52,car,64,404,180,540,0.771
9.167,275,42,car,476,326,626,459,0.483
9.2,276,52,car,65,401,194,541,0.771
9.2,276,42,car,483,321,625,454,0.448
9.233,277,52,car,65,401,206,541,0.805
9.233,277,42,car,488,321,623,451,0.428
9.267,278,52,car,66,401,218,541,0.795
9.3,279,52,car,65,399,230,540,0.791
9.333,280,52,car,65,397,241,537,0.767
9.333,280,42,car,495,320,619,445,0.404
9.367,281,52,car,65,397,251,535,0.722
9.4,282,52,car,63,394,262,532,0.68
9.433,283,52,car,67,393,273,527,0.672
9.467,284,52,car,73,394,284,523,0.726
9.5,285,52,car,81,395,299,522,0.78
9.5,285,42,car,505,332,607,437,0.523
9.533,286,52,car,86,391,317,520,0.763
9.567,287,52,car,99,393,330,517,0.803
9.6,288,52,car,111,394,346,515,0.825
9.6,288,42,car,503,333,600,436,0.42
9.633,289,52,car,125,394,360,512,0.813
9.633,289,42,car,502,333,599,436,0.469
9.633,289,50,car,4,372,77,445,0.418
9.667,290,52,car,135,394,372,509,0.835
9.7,291,52,car,145,394,386,508,0.814
9.7,291,58,car,525,552,598,644,0.474
9.7,291,60,car,1137,405,1218,488,0.435
9.7,291,42,car,488,333,588,436,0.529
9.733,292,52,car,156,392,401,506,0.823
9.733,292,58,car,525,552,598,643,0.523
9.733,292,60,car,1140,407,1218,487,0.453
9.733,292,42,car,482,332,586,436,0.405
9.767,293,52,car,168,392,412,504,0.802
9.767,293,58,car,525,552,599,644,0.412
9.767,293,60,car,1139,408,1217,488,0.493
9.8,294,52,car,176,391,422,502,0.813
9.8,294,58,car,526,554,598,644,0.42
9.8,294,60,car,1137,405,1218,488,0.436
9.8,294,42,car,479,330,589,437,0.462
9.833,295,52,car,186,390,433,500,0.8
9.833,295,58,car,526,554,598,644,0.402
9.867,296,52,car,196,388,446,499,0.807
9.9,297,52,car,204,387,456,498,0.777
9.9,297,60,car,1141,411,1217,488,0.404
9.933,298,52,car,215,386,466,497,0.804
9.967,299,52,car,228,387,475,496,0.774
10.0,300,52,car,237,386,483,494,0.761
10.033,301,52,car,247,385,491,492,0.758
10.067,302,52,car,254,383,500,491,0.768
10.1,303,52,car,267,386,504,490,0.728
10.1,303,62,car,1462,670,1543,720,0.431
10.133,304,52,car,276,385,510,488,0.695
10.133,304,62,car,1462,671,1543,720,0.45
10.167,305,52,car,287,386,517,487,0.706
10.167,305,62,car,1462,671,1543,720,0.405
10.2,306,52,car,299,385,525,485,0.798
10.233,307,52,car,308,386,531,484,0.754
10.233,307,62,car,1462,671,1543,720,0.408
10.267,308,52,car,320,386,540,483,0.679
10.267,308,62,car,1462,670,1543,720,0.425
10.3,309,52,car,339,387,553,481,0.654
10.3,309,62,car,1462,670,1543,720,0.446
10.333,310,52,car,343,387,554,481,0.688
10.333,310,62,car,1462,671,1543,720,0.487
10.367,311,52,car,350,386,563,480,0.669
10.367,311,62,car,1461,670,1543,720,0.482
10.367,311,65,car,1473,429,1545,511,0.487
10.4,312,52,car,358,386,569,480,0.631
10.4,312,62,car,1462,671,1543,720,0.478
10.4,312,65,car,1472,427,1546,511,0.538
10.433,313,52,car,365,386,573,479,0.687
10.433,313,62,car,1462,671,1543,720,0.487
10.433,313,65,car,1473,428,1546,511,0.479
10.467,314,52,car,369,387,574,478,0.687
10.467,314,62,car,1462,671,1543,720,0.494
10.467,314,65,car,1474,428,1546,511,0.451
10.5,315,52,car,375,386,579,478,0.632
10.5,315,62,car,1462,671,1543,720,0.493
10.5,315,65,car,1474,428,1546,510,0.442
10.533,316,52,car,382,384,585,477,0.679
10.533,316,62,car,1462,671,1542,720,0.467
10.567,317,52,car,386,385,581,476,0.663
10.567,317,62,car,1462,672,1542,720,0.449
10.6,318,52,car,389,383,580,475,0.685
10.633,319,52,car,395,385,580,475,0.706
10.667,320,52,car,401,383,580,474,0.578
10.7,321,52,car,405,359,625,473,0.555
10.733,322,52,car,405,343,648,472,0.722
10.767,323,52,car,410,335,655,471,0.689
10.8,324,52,car,413,331,658,470,0.599
10.833,325,52,car,420,327,661,468,0.441
10.833,325,68,car,0,528,130,720,0.5
10.867,326,68,car,1,531,129,720,0.529
10.9,327,68,car,0,503,138,719,0.508
10.933,328,68,car,0,499,138,719,0.636
11.0,330,70,car,8,370,215,533,0.431
11.033,331,70,car,17,374,219,532,0.595
11.067,332,70,car,27,377,226,531,0.65
11.1,333,70,car,28,370,238,531,0.598
11.133,334,70,car,35,370,243,528,0.71
11.167,335,70,car,42,374,247,525,0.75
11.2,336,70,car,49,375,253,521,0.709
11.233,337,70,car,49,370,265,521,0.549
11.267,338,70,car,54,376,273,523,0.62
11.3,339,70,car,56,376,282,522,0.658
11.333,340,70,car,49,374,300,531,0.672
11.333,340,71,car,465,327,591,445,0.554
11.367,341,70,car,54,374,307,526,0.552
11.367,341,71,car,466,326,591,443,0.547
11.4,342,70,car,58,375,317,524,0.503
11.4,342,71,car,464,325,590,443,0.552
11.4,342,72,car,573,382,727,488,0.42
11.433,343,70,car,78,385,322,519,0.641
11.433,343,71,car,461,322,589,442,0.57
11.433,343,72,car,573,383,728,490,0.405
11.467,344,70,car,101,388,340,514,0.646
11.467,344,71,car,461,322,590,442,0.578
11.467,344,68,car,44,450,177,622,0.488
11.5,345,70,car,123,391,359,513,0.76
11.5,345,71,car,462,322,590,442,0.5
11.5,345,68,car,40,449,186,619,0.701
11.533,346,70,car,134,392,375,512,0.691
11.533,346,71,car,462,326,586,442,0.571
11.533,346,68,car,34,448,198,628,0.547
11.567,347,70,car,143,391,389,511,0.728
11.567,347,71,car,462,326,586,442,0.468
11.567,347,68,car,38,450,204,618,0.544
11.6,348,70,car,158,390,407,509,0.729
11.6,348,71,car,461,326,584,441,0.497
11.6,348,68,car,35,442,216,616,0.536
11.633,349,70,car,169,388,419,506,0.759
11.633,349,68,car,38,445,223,612,0.573
11.667,350,70,car,181,388,430,505,0.73
11.667,350,68,car,40,448,228,609,0.694
11.7,351,70,car,189,383,449,504,0.764
11.7,351,68,car,39,450,234,608,0.657
11.7,351,71,car,460,331,578,439,0.496
11.733,352,70,car,201,381,463,503,0.741
11.733,352,68,car,39,450,241,607,0.663
11.733,352,71,car,457,332,576,441,0.573
11.767,353,70,car,212,381,471,502,0.735
11.767,353,68,car,37,449,247,606,0.679
11.767,353,71,car,454,332,576,442,0.475
11.8,354,70,car,221,380,476,499,0.708
11.8,354,68,car,36,447,256,606,0.677
11.8,354,71,car,454,334,573,440,0.44
11.833,355,70,car,232,381,482,497,0.665
11.833,355,68,car,35,444,267,606,0.755
11.867,356,70,car,245,383,492,497,0.623
11.867,356,68,car,31,442,274,607,0.774
11.867,356,71,car,452,334,572,440,0.452
11.9,357,70,car,254,380,500,494,0.636
11.9,357,68,car,30,443,279,609,0.678
11.933,358,70,car,262,379,509,493,0.609
11.933,358,68,car,30,441,288,609,0.741
11.967,359,70,car,272,380,516,493,0.644
11.967,359,68,car,29,441,295,611,0.731
12.0,360,70,car,284,381,525,493,0.708
12.0,360,68,car,25,437,302,612,0.677
12.033,361,70,car,294,380,533,491,0.701
12.033,361,68,car,24,436,308,611,0.728
12.067,362,70,car,305,380,540,490,0.659
12.067,362,68,car,25,432,313,606,0.713
12.1,363,70,car,317,380,548,488,0.637
12.1,363,68,car,25,433,318,608,0.715
12.133,364,70,car,328,377,564,487,0.425
12.133,364,68,car,24,435,323,610,0.728
12.167,365,68,car,25,436,328,610,0.763
12.2,366,68,car,27,436,330,607,0.825
12.2,366,74,car,730,378,817,446,0.436
12.2,366,70,car,344,375,580,485,0.462
12.233,367,68,car,26,435,336,608,0.821
12.267,368,68,car,20,434,349,614,0.799
12.267,368,74,car,719,378,810,448,0.466
12.3,369,68,car,17,432,357,617,0.797
12.3,369,74,car,721,378,814,449,0.456
12.333,370,68,car,13,431,366,622,0.807
12.367,371,68,car,14,431,372,623,0.797
12.367,371,74,car,726,377,816,446,0.427
12.4,372,68,car,16,432,375,623,0.764
12.4,372,75,car,1473,416,1545,515,0.539
12.4,372,70,car,382,360,619,473,0.418
12.433,373,68,car,16,430,378,621,0.759
12.433,373,75,car,1470,408,1546,513,0.579
12.467,374,68,car,17,429,380,618,0.704
12.467,374,75,car,1471,414,1544,515,0.516
12.5,375,68,car,19,428,387,619,0.743
12.5,375,74,car,741,371,835,441,0.53
12.533,376,68,car,29,429,403,618,0.616
12.567,377,68,car,37,428,420,617,0.697
12.6,378,68,car,42,425,424,610,0.632
12.6,378,76,car,513,485,768,704,0.458
12.633,379,68,car,41,429,420,609,0.617
12.633,379,76,car,496,460,781,706,0.687
12.667,380,68,car,34,430,418,609,0.598
12.667,380,76,car,498,469,778,711,0.538
12.7,381,68,car,31,429,421,608,0.608
12.7,381,76,car,474,425,796,706,0.593
12.733,382,68,car,20,425,420,608,0.587
12.733,382,76,car,474,423,797,708,0.589
12.767,383,68,car,19,424,420,606,0.587
12.767,383,76,car,480,436,767,693,0.499
12.8,384,68,car,20,423,421,604,0.599
12.8,384,76,car,483,438,751,681,0.452
12.8,384,74,car,737,366,829,435,0.474
12.833,385,68,car,13,419,424,605,0.587
12.833,385,76,car,487,459,752,705,0.525
