timestamp_s,frame,track_id,class,x1,y1,x2,y2,confidence
0.2,5,6,person,1808,771,2106,1131,0.572
0.2,5,8,car,2532,615,2775,874,0.643
0.24,6,1,car,319,1043,728,1387,0.734
0.24,6,2,person,1452,807,1721,1148,0.658
0.24,6,3,car,2336,663,2562,912,0.558
0.24,6,4,car,619,946,886,1223,0.619
0.24,6,5,car,1121,796,1376,1069,0.549
0.24,6,6,person,1810,776,2105,1134,0.633
0.24,6,8,car,2520,613,2765,872,0.634
0.28,7,1,car,315,1042,726,1388,0.743
0.28,7,2,person,1451,808,1722,1150,0.657
0.28,7,3,car,2340,678,2554,911,0.696
0.28,7,4,car,618,948,886,1225,0.645
0.28,7,5,car,1121,804,1373,1072,0.652
0.28,7,6,person,1822,803,2099,1137,0.699
0.28,7,8,car,2514,610,2761,871,0.627
0.28,7,11,car,2565,642,2763,868,0.507
0.32,8,1,car,312,1045,721,1390,0.72
0.32,8,2,person,1455,817,1721,1152,0.677
0.32,8,3,car,2338,683,2548,911,0.718
0.32,8,4,car,617,949,886,1226,0.688
0.32,8,5,car,1120,805,1373,1074,0.702
0.32,8,6,car,1829,821,2098,1143,0.741
0.32,8,8,car,2515,613,2759,870,0.667
0.36,9,1,car,313,1048,717,1390,0.728
0.36,9,2,person,1448,798,1728,1152,0.68
0.36,9,3,car,2335,685,2543,910,0.753
0.36,9,4,car,615,952,884,1227,0.705
0.36,9,5,car,1117,807,1372,1078,0.644
0.36,9,6,car,1836,837,2095,1145,0.726
0.36,9,8,car,2511,616,2753,868,0.669
0.36,9,9,car,739,869,978,1088,0.416
0.4,10,1,car,313,1052,710,1389,0.692
0.4,10,2,person,1441,782,1734,1152,0.747
0.4,10,3,car,2330,677,2545,909,0.767
0.4,10,4,car,613,952,885,1230,0.703
0.4,10,5,car,1118,815,1368,1079,0.693
0.4,10,6,car,1838,843,2094,1144,0.757
0.4,10,8,car,2520,623,2754,867,0.726
0.4,10,7,car,2216,641,2385,801,0.42
0.44,11,1,car,312,1056,706,1392,0.735
0.44,11,2,person,1438,770,1738,1151,0.77
0.44,11,3,car,2323,662,2550,908,0.747
0.44,11,4,car,612,955,885,1233,0.712
0.44,11,5,car,1109,800,1371,1075,0.636
0.44,11,6,car,1839,849,2091,1144,0.766
0.44,11,8,car,2530,627,2757,865,0.736
0.44,11,7,car,2217,642,2385,801,0.477
0.48,12,1,car,308,1058,703,1396,0.719
0.48,12,2,person,1439,774,1736,1152,0.744
0.48,12,3,car,2319,657,2549,908,0.72
0.48,12,4,car,609,953,886,1234,0.692
0.48,12,5,car,1089,761,1386,1075,0.506
0.48,12,6,car,1838,852,2091,1146,0.803
0.48,12,8,car,2531,627,2758,867,0.72
0.52,13,1,car,306,1061,699,1400,0.706
0.52,13,2,person,1439,778,1734,1154,0.76
0.52,13,3,car,2316,655,2547,907,0.657
0.52,13,4,car,608,960,884,1238,0.702
0.52,13,5,car,1094,771,1384,1077,0.557
0.52,13,6,car,1837,854,2092,1147,0.785
0.52,13,8,car,2532,628,2756,867,0.691
0.52,13,12,car,2185,527,2477,774,0.438
0.52,13,9,car,741,879,974,1091,0.407
0.56,14,1,car,303,1066,695,1408,0.663
0.56,14,2,person,1438,776,1737,1159,0.768
0.56,14,3,car,2316,660,2543,906,0.631
0.56,14,4,car,608,964,883,1239,0.698
0.56,14,5,car,1084,757,1389,1082,0.54
0.56,14,6,car,1835,853,2097,1152,0.807
0.56,14,8,car,2531,629,2754,868,0.719
0.6,15,1,car,303,1066,692,1410,0.643
0.6,15,2,person,1443,789,1733,1161,0.76
0.6,15,3,car,2315,667,2538,910,0.643
0.6,15,4,car,606,966,881,1239,0.72
0.6,15,5,car,1089,774,1382,1086,0.635
0.6,15,6,car,1834,854,2099,1155,0.817
0.6,15,8,car,2532,630,2752,869,0.743
0.6,15,13,car,140,1057,699,1419,0.537
0.6,15,9,car,727,878,970,1097,0.44
0.64,16,1,car,299,1067,689,1416,0.63
0.64,16,2,person,1443,786,1732,1159,0.73
0.64,16,3,car,2316,674,2531,906,0.615
0.64,16,4,car,600,969,877,1240,0.714
0.64,16,5,car,1091,785,1376,1089,0.684
0.64,16,6,car,1832,851,2103,1156,0.813
0.64,16,8,car,2532,633,2749,869,0.777
0.64,16,9,car,719,877,967,1099,0.532
0.68,17,1,car,295,1068,683,1421,0.663
0.68,17,2,person,1440,775,1737,1158,0.777
0.68,17,3,car,2315,672,2530,903,0.574
0.68,17,4,car,594,969,875,1241,0.705
0.68,17,5,car,1079,761,1384,1090,0.55
0.68,17,6,car,1832,856,2100,1156,0.823
0.68,17,8,car,2525,632,2745,871,0.738
0.68,17,9,car,732,880,980,1101,0.499
0.68,17,7,car,2217,628,2400,800,0.402
0.68,17,12,car,2214,577,2481,802,0.507
0.72,18,1,car,296,1072,675,1422,0.738
0.72,18,2,person,1439,765,1741,1157,0.786
0.72,18,3,car,2311,667,2531,905,0.595
0.72,18,4,car,594,970,874,1240,0.705
0.72,18,5,car,1087,781,1374,1090,0.525
0.72,18,6,car,1831,855,2100,1156,0.824
0.72,18,8,car,2525,632,2744,872,0.746
0.72,18,9,car,727,877,983,1102,0.488
0.72,18,7,car,2214,636,2389,802,0.403
0.72,18,12,car,2215,584,2476,804,0.529
0.76,19,1,car,303,1075,669,1418,0.643
0.76,19,2,person,1438,766,1740,1162,0.793
0.76,19,3,car,2307,660,2534,907,0.591
0.76,19,4,car,592,970,877,1240,0.734
0.76,19,5,car,1089,794,1368,1094,0.48
0.76,19,6,car,1832,859,2099,1157,0.822
0.76,19,8,car,2514,631,2735,872,0.712
0.76,19,9,car,732,879,988,1103,0.457
0.76,19,7,car,2217,624,2405,800,0.4
0.76,19,12,car,2211,575,2481,803,0.549
0.8,20,1,car,309,1079,657,1409,0.708
0.8,20,2,person,1439,769,1739,1163,0.793
0.8,20,3,car,2306,663,2530,907,0.548
0.8,20,4,car,589,969,879,1243,0.779
0.8,20,5,car,1071,752,1384,1095,0.434
0.8,20,6,car,1832,860,2099,1157,0.818
0.8,20,8,car,2506,631,2728,872,0.707
0.8,20,9,car,733,880,990,1103,0.465
0.8,20,12,car,2210,570,2483,801,0.548
0.84,21,1,car,312,1083,645,1403,0.697
0.84,21,2,person,1442,782,1732,1163,0.779
0.84,21,3,car,2308,673,2523,906,0.482
0.84,21,4,car,586,971,879,1245,0.805
0.84,21,5,car,1074,761,1379,1097,0.658
0.84,21,6,car,1831,861,2099,1158,0.827
0.84,21,8,car,2495,631,2721,872,0.671
0.84,21,9,car,734,881,990,1102,0.574
0.84,21,12,car,2202,561,2487,803,0.547
0.84,21,11,car,2538,663,2721,867,0.556
0.88,22,1,car,315,1086,634,1394,0.758
0.88,22,2,person,1441,779,1732,1162,0.774
0.88,22,3,car,2308,680,2520,908,0.498
0.88,22,4,car,583,973,878,1249,0.799
0.88,22,5,car,1093,804,1362,1099,0.677
0.88,22,6,car,1829,860,2098,1157,0.822
0.88,22,8,car,2489,628,2720,873,0.715
0.88,22,9,car,732,882,988,1100,0.541
0.88,22,12,car,2196,553,2492,803,0.52
0.88,22,11,car,2539,674,2717,868,0.635
0.92,23,1,car,314,1091,620,1389,0.522
0.92,23,2,person,1446,794,1727,1162,0.728
0.92,23,3,car,2304,675,2521,910,0.658
0.92,23,4,car,580,974,879,1251,0.824
0.92,23,5,car,1104,836,1348,1100,0.698
0.92,23,6,car,1826,858,2098,1158,0.83
0.92,23,8,car,2489,627,2721,872,0.741
0.92,23,9,car,734,880,995,1102,0.475
0.92,23,12,car,2198,566,2479,804,0.534
0.92,23,11,car,2537,676,2715,869,0.646
0.96,24,2,person,1447,800,1726,1164,0.761
0.96,24,3,car,2304,676,2522,913,0.595
0.96,24,4,car,577,974,879,1253,0.824
0.96,24,5,car,1104,841,1349,1104,0.695
0.96,24,6,car,1824,857,2097,1158,0.83
0.96,24,8,car,2492,632,2719,872,0.728
0.96,24,9,car,737,882,998,1103,0.403
0.96,24,12,car,2205,600,2449,804,0.457
0.96,24,11,car,2538,684,2711,868,0.681
0.96,24,7,car,2202,646,2367,804,0.467
1.0,25,2,person,1447,803,1725,1165,0.763
1.0,25,3,car,2303,680,2517,911,0.531
1.0,25,4,car,574,971,883,1255,0.8
1.0,25,5,car,1102,846,1349,1108,0.751
1.0,25,6,car,1822,855,2099,1159,0.84
1.0,25,8,car,2483,622,2718,871,0.73
1.0,25,12,car,2196,580,2458,801,0.487
1.0,25,11,car,2538,689,2708,867,0.647
1.0,25,7,car,2201,649,2361,804,0.466
1.0,25,1,car,297,1089,605,1392,0.437
1.04,26,2,person,1448,808,1725,1166,0.715
1.04,26,3,car,2302,686,2511,910,0.587
1.04,26,4,car,573,971,885,1256,0.792
1.04,26,5,car,1100,850,1346,1109,0.72
1.04,26,6,car,1823,860,2096,1160,0.852
1.04,26,8,car,2494,631,2720,871,0.714
1.04,26,12,car,2193,568,2466,799,0.517
1.04,26,11,car,2538,695,2704,867,0.669
1.04,26,7,car,2200,650,2356,801,0.431
1.08,27,2,person,1449,815,1722,1167,0.727
1.08,27,3,car,2304,693,2506,907,0.56
1.08,27,4,car,571,971,885,1257,0.792
1.08,27,5,car,1094,837,1354,1111,0.698
1.08,27,6,car,1823,862,2095,1160,0.845
1.08,27,8,car,2494,623,2726,872,0.644
1.08,27,12,car,2190,558,2473,798,0.477
1.08,27,11,car,2535,693,2705,867,0.613
1.08,27,1,car,281,1096,591,1407,0.475
1.12,28,2,person,1450,823,1719,1168,0.739
1.12,28,3,car,2300,688,2508,909,0.586
1.12,28,4,car,567,968,887,1259,0.818
1.12,28,5,car,1091,832,1360,1117,0.723
1.12,28,6,car,1822,862,2098,1164,0.802
1.12,28,8,car,2491,618,2727,874,0.664
1.12,28,12,car,2188,552,2477,798,0.572
1.12,28,11,car,2531,690,2708,869,0.593
1.12,28,1,car,274,1097,583,1414,0.549
1.12,28,13,car,10,1086,556,1440,0.417
1.12,28,7,car,2188,631,2361,802,0.417
1.16,29,2,person,1453,835,1715,1168,0.749
1.16,29,3,car,2299,688,2507,907,0.665
1.16,29,4,car,565,966,888,1260,0.811
1.16,29,5,car,1089,832,1360,1119,0.705
1.16,29,6,car,1821,861,2100,1166,0.804
1.16,29,8,car,2504,638,2720,873,0.707
1.16,29,12,car,2189,549,2483,798,0.575
1.16,29,1,car,265,1096,580,1429,0.492
1.16,29,13,car,0,1087,547,1446,0.426
1.16,29,7,car,2188,631,2358,803,0.418
1.2,30,2,person,1446,823,1720,1169,0.735
1.2,30,3,car,2298,691,2503,906,0.69
1.2,30,4,car,563,964,889,1262,0.826
1.2,30,5,car,1088,833,1359,1121,0.597
1.2,30,6,car,1818,856,2101,1165,0.765
1.2,30,8,car,2508,641,2720,874,0.712
1.2,30,12,car,2190,552,2481,798,0.521
1.2,30,1,car,248,1099,563,1438,0.475
1.24,31,2,person,1445,828,1717,1171,0.718
1.24,31,3,car,2295,692,2499,905,0.663
1.24,31,4,car,562,966,888,1262,0.827
1.24,31,5,car,1094,852,1349,1120,0.645
1.24,31,6,car,1817,854,2100,1165,0.809
1.24,31,8,car,2503,633,2721,874,0.712
1.24,31,12,car,2196,565,2475,798,0.406
1.24,31,11,car,2523,686,2705,869,0.533
1.24,31,13,car,0,1095,537,1463,0.578
1.28,32,2,person,1449,845,1711,1171,0.733
1.28,32,3,car,2294,694,2496,905,0.599
1.28,32,4,car,562,967,887,1263,0.823
1.28,32,5,car,1096,861,1346,1121,0.675
1.28,32,6,car,1817,857,2098,1165,0.847
1.28,32,8,car,2505,639,2716,873,0.678
1.28,32,12,car,2197,573,2470,797,0.406
1.28,32,15,car,1949,615,2089,743,0.44
1.28,32,7,car,2184,626,2353,799,0.423
1.28,32,1,car,181,1099,507,1446,0.527
1.32,33,2,person,1439,824,1720,1173,0.731
1.32,33,3,car,2292,700,2490,904,0.583
1.32,33,4,car,563,970,885,1264,0.81
1.32,33,5,car,1095,866,1345,1123,0.669
1.32,33,6,car,1818,863,2096,1167,0.862
1.32,33,11,car,2517,682,2701,868,0.685
1.32,33,13,car,0,1098,531,1480,0.705
1.36,34,2,person,1438,811,1728,1173,0.71
1.36,34,3,car,2294,710,2485,903,0.532
1.36,34,4,car,562,970,886,1265,0.749
1.36,34,5,car,1091,862,1345,1123,0.652
1.36,34,6,car,1819,866,2095,1167,0.836
1.36,34,11,car,2510,672,2703,868,0.693
1.36,34,13,car,0,1093,527,1486,0.634
1.36,34,12,car,2200,574,2479,800,0.412
1.4,35,2,person,1435,800,1733,1173,0.71
1.4,35,3,car,2297,721,2480,902,0.404
1.4,35,4,car,563,969,887,1264,0.736
1.4,35,5,car,1089,862,1345,1125,0.7
1.4,35,6,car,1820,867,2095,1167,0.838
1.4,35,13,car,0,1090,520,1486,0.656
1.4,35,12,car,2198,571,2482,797,0.454
1.4,35,8,car,2498,632,2709,870,0.694
1.44,36,2,person,1431,786,1737,1172,0.622
1.44,36,3,car,2290,712,2486,903,0.553
1.44,36,4,car,559,966,889,1268,0.743
1.44,36,5,car,1086,863,1345,1127,0.701
1.44,36,6,car,1820,867,2096,1167,0.827
1.44,36,13,car,0,1091,530,1506,0.503
1.44,36,12,car,2199,582,2474,797,0.482
1.44,36,8,car,2498,634,2705,870,0.711
1.48,37,2,person,1431,779,1739,1172,0.61
1.48,37,3,car,2286,706,2489,904,0.541
1.48,37,4,car,563,969,892,1269,0.756
1.48,37,5,car,1082,861,1345,1130,0.643
1.48,37,6,car,1819,867,2095,1166,0.816
1.48,37,13,car,0,1097,505,1510,0.591
1.48,37,12,car,2194,591,2462,798,0.41
1.48,37,11,car,2504,671,2698,869,0.721
1.52,38,2,person,1432,779,1736,1171,0.557
1.52,38,3,car,2279,693,2493,903,0.568
1.52,38,4,car,563,969,895,1271,0.759
1.52,38,5,car,1080,859,1348,1133,0.508
1.52,38,6,car,1819,866,2095,1165,0.82
1.52,38,13,car,0,1101,483,1504,0.624
1.52,38,12,car,2192,589,2458,794,0.422
1.52,38,11,car,2502,663,2702,869,0.755
1.56,39,2,person,1436,791,1731,1171,0.672
1.56,39,3,car,2281,704,2485,903,0.529
1.56,39,4,car,561,965,898,1272,0.746
1.56,39,5,car,1081,863,1347,1134,0.65
1.56,39,6,car,1819,867,2095,1164,0.775
1.56,39,12,car,2187,588,2455,793,0.501
1.56,39,18,person,2,1133,161,1505,0.479
1.6,40,2,person,1439,802,1727,1173,0.691
1.6,40,3,car,2280,706,2481,901,0.425
1.6,40,4,car,561,962,900,1272,0.726
1.6,40,5,car,1080,863,1347,1134,0.711
1.6,40,6,car,1819,867,2095,1165,0.772
1.6,40,12,car,2182,585,2452,792,0.509
1.6,40,19,car,371,1122,599,1369,0.594
1.6,40,8,car,2501,649,2694,867,0.719
1.64,41,2,person,1443,811,1725,1173,0.644
1.64,41,4,car,558,951,906,1271,0.703
1.64,41,5,car,1080,866,1346,1136,0.598
1.64,41,6,car,1817,868,2096,1168,0.779
1.64,41,12,car,2170,570,2459,793,0.5
1.64,41,8,car,2509,670,2686,866,0.7
1.64,41,18,person,0,1145,156,1508,0.525
1.68,42,2,person,1443,810,1725,1173,0.622
1.68,42,4,car,557,948,903,1268,0.673
1.68,42,5,car,1077,862,1347,1137,0.564
1.68,42,6,car,1816,867,2097,1170,0.765
1.68,42,12,car,2168,566,2461,793,0.484
1.68,42,8,car,2497,648,2691,865,0.68
1.68,42,18,person,2,1152,158,1515,0.517
1.72,43,2,person,1446,822,1722,1174,0.516
1.72,43,4,car,555,941,905,1267,0.617
1.72,43,6,car,1816,870,2097,1172,0.808
1.72,43,8,car,2493,648,2688,865,0.665
1.72,43,18,person,1,1148,159,1516,0.421
1.76,44,2,person,1445,823,1723,1175,0.499
1.76,44,4,car,551,937,903,1267,0.702
1.76,44,6,car,1815,872,2093,1170,0.799
1.76,44,8,car,2495,652,2686,865,0.614
1.76,44,19,car,448,1142,665,1371,0.67
1.8,45,2,person,1441,812,1727,1176,0.555
1.8,45,4,car,557,938,905,1266,0.616
1.8,45,6,car,1814,872,2094,1171,0.81
1.8,45,8,car,2498,663,2681,866,0.679
1.8,45,3,car,2272,709,2468,896,0.433
1.84,46,2,person,1440,814,1726,1176,0.529
1.84,46,4,car,569,937,914,1266,0.677
1.84,46,6,car,1812,872,2094,1172,0.797
1.84,46,8,car,2497,669,2678,866,0.681
1.84,46,3,car,2268,705,2469,897,0.532
1.84,46,5,car,1064,838,1362,1144,0.417
1.84,46,19,car,506,1155,719,1375,0.549
1.88,47,2,person,1442,824,1722,1177,0.413
1.88,47,4,car,573,935,917,1268,0.736
1.88,47,6,car,1810,871,2095,1173,0.796
1.88,47,8,car,2495,671,2675,866,0.682
1.88,47,3,car,2267,707,2467,897,0.444
1.88,47,21,car,3572,910,3828,1159,0.526
1.88,47,5,car,1065,839,1362,1147,0.417
1.88,47,19,car,518,1130,752,1369,0.538
1.92,48,2,person,1437,820,1721,1179,0.514
1.92,48,4,car,564,938,909,1272,0.733
1.92,48,6,car,1808,867,2096,1173,0.763
1.92,48,8,car,2494,673,2673,865,0.644
1.92,48,21,car,3570,905,3825,1153,0.531
1.92,48,5,car,1065,836,1363,1149,0.495
1.92,48,19,car,511,1021,845,1366,0.505
1.96,49,2,person,1433,816,1720,1180,0.661
1.96,49,4,car,563,946,906,1281,0.794
1.96,49,6,car,1807,865,2095,1172,0.785
1.96,49,8,car,2492,673,2672,866,0.672
1.96,49,5,car,1065,839,1360,1151,0.556
1.96,49,18,person,0,1098,165,1511,0.44
2.0,50,2,person,1433,815,1721,1181,0.659
2.0,50,4,car,550,948,916,1309,0.778
2.0,50,6,car,1807,867,2095,1173,0.796
2.0,50,8,car,2491,676,2670,867,0.701
2.0,50,5,car,1066,842,1357,1151,0.549
2.0,50,18,person,0,1105,164,1514,0.532
2.0,50,21,car,3564,901,3819,1150,0.495
2.04,51,2,person,1433,816,1719,1181,0.665
2.04,51,4,car,551,957,910,1313,0.776
2.04,51,6,car,1806,866,2096,1173,0.773
2.04,51,8,car,2493,681,2669,867,0.723
2.04,51,5,car,1066,843,1355,1153,0.462
2.04,51,18,person,0,1124,162,1514,0.581
2.04,51,12,car,2155,596,2508,881,0.479
2.08,52,2,person,1432,812,1722,1181,0.727
2.08,52,4,car,553,953,918,1318,0.71
2.08,52,6,car,1805,865,2096,1173,0.77
2.08,52,8,car,2493,687,2664,867,0.721
2.08,52,5,car,1035,818,1346,1151,0.488
2.08,52,18,person,0,1133,163,1516,0.647
2.08,52,12,car,2165,610,2496,884,0.655
2.08,52,3,car,2244,665,2473,887,0.558
2.12,53,2,person,1433,812,1721,1180,0.624
2.12,53,4,car,558,953,913,1308,0.671
2.12,53,6,car,1806,867,2096,1174,0.779
2.12,53,8,car,2490,685,2663,866,0.709
2.12,53,5,car,1054,830,1350,1150,0.512
2.12,53,18,person,0,1113,164,1514,0.623
2.12,53,3,car,2252,681,2465,887,0.524
2.16,54,2,person,1432,810,1721,1180,0.762
2.16,54,6,car,1806,867,2096,1174,0.794
2.16,54,8,car,2487,684,2662,865,0.717
2.16,54,18,person,0,1101,154,1520,0.485
2.16,54,3,car,2249,675,2466,887,0.612
2.16,54,12,car,2178,621,2489,886,0.68
2.2,55,2,person,1435,816,1719,1179,0.744
2.2,55,6,car,1806,868,2096,1176,0.815
2.2,55,8,car,2484,678,2662,864,0.711
2.2,55,3,car,2236,655,2469,884,0.688
2.2,55,12,car,2155,592,2485,879,0.565
2.24,56,2,person,1436,817,1719,1179,0.723
2.24,56,6,car,1805,867,2096,1176,0.809
2.24,56,8,car,2484,680,2660,862,0.72
2.24,56,3,car,2244,666,2464,883,0.61
2.24,56,12,car,2175,607,2483,881,0.648
2.24,56,15,car,1928,604,2075,740,0.407
2.24,56,5,car,1070,853,1345,1149,0.402
2.28,57,2,person,1438,822,1717,1179,0.713
2.28,57,6,car,1806,868,2098,1178,0.809
2.28,57,8,car,2474,668,2661,862,0.701
2.28,57,3,car,2249,672,2459,880,0.522
2.28,57,12,car,2166,583,2469,855,0.578
2.28,57,15,car,1893,584,2064,738,0.538
2.28,57,5,car,1074,859,1343,1149,0.444
2.32,58,2,person,1438,821,1717,1178,0.695
2.32,58,6,car,1807,869,2099,1179,0.821
2.32,58,8,car,2470,663,2660,861,0.716
2.32,58,3,car,2252,676,2457,879,0.486
2.32,58,12,car,2161,573,2464,846,0.57
2.32,58,15,car,1878,574,2062,738,0.5
2.32,58,5,car,1075,862,1343,1150,0.428
2.36,59,2,person,1437,820,1718,1178,0.717
2.36,59,6,car,1807,868,2099,1180,0.824
2.36,59,8,car,2468,661,2658,860,0.734
2.36,59,3,car,2254,682,2452,878,0.489
2.36,59,12,car,2160,567,2460,839,0.496
2.36,59,15,car,1872,567,2063,736,0.596
2.36,59,5,car,1074,860,1345,1151,0.427
2.4,60,2,person,1437,827,1715,1180,0.706
2.4,60,6,car,1806,867,2097,1176,0.817
2.4,60,8,car,2467,661,2657,860,0.73
2.4,60,3,car,2255,687,2449,877,0.456
2.4,60,12,car,2164,567,2455,830,0.507
2.4,60,15,car,1872,568,2062,734,0.487
2.4,60,4,car,547,918,900,1270,0.538
2.44,61,2,person,1437,823,1717,1178,0.739
2.44,61,6,car,1806,864,2100,1177,0.821
2.44,61,8,car,2471,666,2653,856,0.725
2.44,61,3,car,2232,640,2464,873,0.407
2.44,61,12,car,2162,568,2456,835,0.623
2.44,61,15,car,1872,567,2063,733,0.644
2.44,61,4,car,545,917,898,1270,0.611
2.44,61,5,car,1077,875,1337,1153,0.44
2.48,62,2,person,1439,828,1714,1179,0.709
2.48,62,6,car,1807,866,2100,1178,0.824
2.48,62,8,car,2472,664,2655,855,0.712
2.48,62,12,car,2151,564,2463,851,0.538
2.48,62,15,car,1872,568,2062,733,0.588
2.48,62,4,car,545,923,896,1274,0.704
2.52,63,2,person,1440,832,1713,1179,0.647
2.52,63,6,car,1808,866,2099,1178,0.822
2.52,63,8,car,2467,652,2660,855,0.709
2.52,63,12,car,2150,564,2462,854,0.528
2.52,63,15,car,1873,571,2061,734,0.687
2.52,63,4,car,549,920,898,1271,0.723
2.56,64,2,person,1439,829,1714,1178,0.584
2.56,64,6,car,1808,865,2099,1177,0.82
2.56,64,8,car,2463,646,2661,855,0.721
2.56,64,12,car,2148,562,2461,857,0.582
2.56,64,15,car,1874,572,2060,733,0.686
2.56,64,4,car,556,918,899,1264,0.76
2.56,64,3,car,2240,664,2447,872,0.415
2.6,65,2,person,1438,826,1715,1177,0.644
2.6,65,6,car,1808,863,2099,1177,0.829
2.6,65,8,car,2462,643,2660,855,0.733
2.6,65,12,car,2149,566,2458,858,0.523
2.6,65,15,car,1874,571,2061,732,0.734
2.6,65,4,car,558,919,901,1266,0.79
2.6,65,3,car,2240,667,2444,872,0.42
2.6,65,19,car,872,761,1278,1147,0.507
2.64,66,2,person,1438,825,1715,1176,0.695
2.64,66,6,car,1807,860,2099,1175,0.811
2.64,66,8,car,2460,638,2659,853,0.761
2.64,66,12,car,2157,565,2449,842,0.63
2.64,66,15,car,1876,570,2061,730,0.716
2.64,66,4,car,559,914,904,1267,0.797
2.64,66,3,car,2238,662,2444,872,0.439
2.64,66,19,car,867,757,1298,1148,0.442
2.64,66,5,car,1050,871,1323,1157,0.486
2.68,67,2,person,1438,825,1716,1177,0.624
2.68,67,6,car,1808,861,2098,1175,0.826
2.68,67,8,car,2456,629,2660,853,0.751
2.68,67,12,car,2161,566,2445,835,0.634
2.68,67,15,car,1876,571,2060,729,0.677
2.68,67,4,car,560,915,907,1272,0.798
2.68,67,19,car,857,749,1326,1170,0.424
2.72,68,2,person,1438,820,1717,1174,0.613
2.72,68,6,car,1804,850,2099,1171,0.802
2.72,68,8,car,2458,634,2656,852,0.75
2.72,68,12,car,2163,561,2446,829,0.55
2.72,68,15,car,1876,569,2061,727,0.636
2.72,68,4,car,558,911,909,1276,0.781
2.76,69,2,person,1439,823,1716,1175,0.624
2.76,69,6,car,1804,849,2099,1171,0.791
2.76,69,8,car,2458,635,2654,852,0.747
2.76,69,12,car,2164,559,2446,824,0.491
2.76,69,15,car,1877,569,2062,727,0.612
2.76,69,4,car,563,909,908,1272,0.744
2.76,69,31,car,1726,1186,3041,1875,0.681
2.8,70,2,person,1441,826,1716,1173,0.521
2.8,70,6,car,1803,843,2100,1169,0.778
2.8,70,8,car,2457,638,2651,852,0.716
2.8,70,15,car,1880,572,2062,728,0.528
2.8,70,4,car,564,910,905,1271,0.752
2.8,70,31,car,1746,1185,3066,1879,0.707
2.8,70,3,car,2239,674,2432,869,0.418
2.84,71,2,person,1441,826,1716,1172,0.483
2.84,71,6,car,1801,836,2101,1169,0.776
2.84,71,8,car,2458,642,2648,851,0.744
2.84,71,15,car,1881,574,2061,728,0.478
2.84,71,4,car,553,913,901,1283,0.777
2.84,71,31,car,1778,1184,3097,1878,0.652
2.84,71,3,car,2229,655,2436,867,0.481
2.84,71,12,car,2161,585,2438,846,0.531
2.88,72,6,car,1799,830,2103,1168,0.772
2.88,72,8,car,2459,644,2648,850,0.744
2.88,72,15,car,1882,576,2062,727,0.622
2.88,72,4,car,548,913,901,1290,0.786
2.88,72,12,car,2159,565,2443,833,0.599
2.92,73,6,car,1800,828,2103,1168,0.799
2.92,73,8,car,2459,643,2648,849,0.702
2.92,73,15,car,1883,579,2060,728,0.635
2.92,73,4,car,546,912,902,1294,0.77
2.92,73,12,car,2147,553,2448,839,0.603
2.96,74,6,car,1801,827,2102,1167,0.789
2.96,74,8,car,2461,645,2646,847,0.724
2.96,74,15,car,1892,586,2060,727,0.524
