timestamp_s,frame,track_id,class,x1,y1,x2,y2,confidence
1.667,50,6,car,1129,387,1546,564,0.704
1.667,50,19,car,636,374,834,540,0.692
1.667,50,15,car,544,336,642,436,0.636
1.667,50,1,person,477,475,565,716,0.493
1.667,50,26,person,273,439,353,656,0.446
1.667,50,18,person,888,374,965,660,0.456
1.667,50,30,person,1290,521,1405,720,0.527
1.7,51,6,car,1141,388,1546,564,0.637
1.7,51,19,car,636,372,836,539,0.653
1.7,51,15,car,545,336,642,436,0.584
1.7,51,1,person,479,470,567,716,0.402
1.7,51,26,person,278,442,355,656,0.454
1.7,51,18,person,889,376,964,656,0.427
1.7,51,31,person,1045,394,1075,489,0.471
1.7,51,30,person,1292,522,1406,720,0.51
1.733,52,6,car,1151,388,1546,561,0.564
1.733,52,19,car,633,373,837,544,0.677
1.733,52,15,car,545,336,641,436,0.565
1.733,52,1,person,480,470,566,715,0.447
1.733,52,26,person,284,444,358,653,0.526
1.733,52,18,person,891,374,965,654,0.457
1.733,52,31,person,1046,393,1075,488,0.485
1.733,52,30,person,1294,524,1407,720,0.491
1.733,52,33,person,757,429,804,643,0.475
1.767,53,6,car,1165,390,1546,561,0.592
1.767,53,19,car,635,372,840,544,0.676
1.767,53,15,car,546,335,642,436,0.531
1.767,53,26,person,286,441,360,653,0.47
1.767,53,18,person,894,378,965,652,0.463
1.767,53,31,person,1045,390,1076,488,0.471
1.767,53,30,person,1290,520,1405,720,0.416
1.767,53,34,car,493,499,705,716,0.441
1.767,53,35,person,987,393,1016,488,0.47
1.8,54,19,car,641,371,840,537,0.662
1.8,54,15,car,546,335,641,436,0.506
1.8,54,26,person,291,446,361,649,0.517
1.8,54,18,person,897,383,966,649,0.526
1.8,54,31,person,1046,390,1076,487,0.479
1.8,54,34,car,489,497,705,717,0.403
1.8,54,27,person,0,491,222,719,0.502
1.833,55,19,car,646,371,838,530,0.593
1.833,55,15,car,546,334,641,436,0.476
1.833,55,26,person,296,445,365,650,0.42
1.833,55,18,person,899,381,967,643,0.538
1.833,55,27,person,0,488,221,719,0.464
1.867,56,19,car,646,374,838,531,0.543
1.867,56,15,car,546,334,641,436,0.493
1.867,56,26,person,298,439,368,651,0.429
1.867,56,18,person,901,379,967,640,0.494
1.867,56,27,person,4,497,222,719,0.419
1.9,57,15,car,546,334,641,435,0.547
1.933,58,15,car,546,334,640,435,0.563
1.933,58,33,person,769,418,817,635,0.459
1.933,58,6,car,1222,394,1546,556,0.423
1.967,59,15,car,547,335,641,435,0.604
1.967,59,33,person,771,424,819,639,0.554
1.967,59,6,car,1236,394,1546,557,0.688
2.0,60,15,car,549,335,642,435,0.651
2.0,60,33,person,773,429,820,640,0.486
2.0,60,6,car,1248,395,1546,562,0.704
2.0,60,34,person,472,475,707,719,0.449
2.0,60,18,person,907,383,975,652,0.438
2.0,60,27,person,34,512,233,720,0.408
2.033,61,15,car,548,335,642,435,0.631
2.033,61,6,car,1256,395,1546,568,0.574
2.033,61,18,person,904,380,979,685,0.483
2.033,61,27,person,32,535,202,720,0.437
2.033,61,26,person,310,442,380,642,0.461
2.067,62,15,car,548,336,641,434,0.648
2.067,62,6,car,1268,394,1546,571,0.607
2.067,62,18,person,908,383,978,672,0.462
2.067,62,38,person,1070,418,1150,692,0.438
2.067,62,39,person,151,483,326,720,0.447
2.067,62,30,person,1283,521,1401,720,0.403
2.1,63,15,car,546,335,641,434,0.642
2.1,63,6,car,1287,394,1546,568,0.684
2.1,63,18,person,913,387,976,643,0.564
2.1,63,39,person,158,482,333,720,0.419
2.1,63,33,person,779,434,824,633,0.444
2.133,64,15,car,545,335,640,434,0.635
2.133,64,6,car,1305,396,1546,567,0.595
2.133,64,18,person,916,391,975,633,0.553
2.133,64,26,person,319,436,390,636,0.437
2.167,65,15,car,545,336,639,434,0.629
2.167,65,6,car,1321,395,1546,564,0.489
2.167,65,18,person,915,383,977,633,0.579
2.167,65,26,person,330,431,400,634,0.484
2.2,66,15,car,544,335,637,433,0.665
2.2,66,6,car,1339,397,1546,565,0.746
2.2,66,18,person,916,379,979,633,0.591
2.233,67,15,car,543,335,636,433,0.685
2.233,67,6,car,1341,394,1546,563,0.66
2.233,67,18,person,918,383,980,633,0.51
2.233,67,41,car,962,550,1066,707,0.513
2.233,67,33,person,793,420,839,625,0.497
2.233,67,26,person,342,434,411,631,0.438
2.267,68,15,car,543,334,636,433,0.691
2.267,68,6,car,1370,397,1546,561,0.572
2.267,68,18,person,921,385,982,632,0.521
2.267,68,41,car,967,549,1067,700,0.485
2.267,68,42,person,1380,386,1414,482,0.477
2.267,68,33,person,794,413,841,624,0.459
2.267,68,26,person,345,431,415,630,0.444
2.267,68,38,person,1081,393,1164,678,0.403
2.267,68,30,person,1268,513,1381,720,0.423
2.3,69,15,car,542,334,635,433,0.584
2.3,69,18,person,925,388,984,629,0.488
2.3,69,41,car,966,546,1070,701,0.462
2.3,69,33,person,790,417,838,625,0.402
2.3,69,26,person,344,425,412,628,0.517
2.3,69,38,person,1085,411,1163,676,0.488
2.333,70,15,car,542,333,634,432,0.54
2.333,70,18,person,929,392,986,623,0.522
2.333,70,26,person,346,426,412,626,0.439
2.333,70,38,person,1090,425,1164,673,0.473
2.333,70,43,car,1467,400,1546,549,0.437
2.333,70,44,person,86,474,269,720,0.58
2.333,70,30,person,1255,517,1361,719,0.411
2.367,71,15,car,541,332,634,432,0.496
2.367,71,18,person,932,388,989,617,0.485
2.367,71,26,person,352,427,417,622,0.409
2.367,71,38,person,1086,430,1168,699,0.598
2.367,71,43,car,1481,407,1546,540,0.443
2.367,71,44,person,88,478,269,720,0.537
2.367,71,30,person,1252,517,1355,719,0.548
2.4,72,15,car,541,332,635,433,0.447
2.4,72,18,person,935,393,991,614,0.463
2.4,72,38,person,1088,429,1174,709,0.47
2.4,72,44,person,90,480,269,720,0.536
2.4,72,30,person,1252,516,1352,719,0.564
2.4,72,42,person,1371,388,1404,480,0.505
2.433,73,15,car,537,331,633,433,0.462
2.433,73,18,person,930,393,1003,683,0.466
2.433,73,38,person,1093,427,1180,710,0.401
2.433,73,44,person,97,483,272,719,0.629
2.433,73,30,person,1252,515,1350,719,0.5
2.433,73,42,person,1368,388,1402,481,0.454
2.433,73,26,person,356,416,428,624,0.429
2.467,74,15,car,536,331,633,433,0.455
2.467,74,44,person,102,483,277,719,0.487
2.467,74,30,person,1253,515,1349,719,0.544
2.467,74,42,person,1367,389,1400,480,0.454
2.467,74,46,person,1284,520,1336,720,0.437
2.467,74,26,person,357,419,432,624,0.485
2.467,74,33,person,793,409,842,622,0.444
2.5,75,30,person,1255,513,1349,719,0.56
2.5,75,42,person,1365,389,1398,479,0.479
2.5,75,26,person,362,421,436,623,0.507
2.5,75,33,person,791,409,839,622,0.525
2.533,76,26,person,368,427,439,621,0.446
2.533,76,33,person,793,411,839,618,0.494
2.533,76,47,car,475,486,653,554,0.612
2.533,76,15,car,538,332,635,432,0.449
2.533,76,46,person,1277,508,1332,720,0.515
2.567,77,26,person,366,429,437,616,0.431
2.567,77,33,person,794,407,840,619,0.535
2.567,77,47,car,473,486,659,557,0.522
2.567,77,46,person,1273,502,1330,720,0.502
2.567,77,39,person,161,467,360,719,0.473
2.567,77,42,person,1362,395,1394,479,0.481
2.6,78,26,person,370,433,440,612,0.486
2.6,78,33,person,801,416,845,615,0.482
2.6,78,50,person,1389,373,1479,688,0.554
2.6,78,39,person,156,466,364,719,0.425
2.6,78,42,person,1357,394,1390,479,0.496
2.633,79,26,person,375,427,447,613,0.438
2.633,79,50,person,1392,373,1481,687,0.572
2.633,79,42,person,1354,393,1387,479,0.41
2.633,79,51,person,1435,398,1467,492,0.413
2.633,79,46,person,1263,496,1321,719,0.467
2.667,80,26,person,385,427,456,617,0.518
2.667,80,50,person,1395,373,1484,685,0.562
2.667,80,51,person,1433,398,1467,497,0.432
2.667,80,53,car,0,357,41,456,0.628
2.667,80,54,person,1022,393,1046,495,0.41
2.667,80,46,person,1259,493,1318,719,0.474
2.7,81,26,person,392,427,460,616,0.576
2.7,81,50,person,1398,378,1485,685,0.574
2.7,81,51,person,1430,396,1466,501,0.537
2.7,81,53,car,0,359,40,456,0.609
2.7,81,46,person,1251,487,1313,719,0.507
2.7,81,42,person,1349,392,1381,478,0.456
2.733,82,26,person,396,425,463,616,0.616
2.733,82,50,person,1399,381,1486,685,0.487
2.733,82,51,person,1429,394,1466,501,0.515
2.733,82,46,person,1248,485,1311,719,0.485
2.733,82,18,person,930,366,1021,718,0.402
2.767,83,26,person,397,426,463,618,0.514
2.767,83,51,person,1428,392,1465,502,0.572
2.767,83,46,person,1241,489,1303,719,0.414
2.767,83,18,person,928,364,1020,719,0.512
2.767,83,15,car,532,332,632,433,0.405
2.767,83,33,person,810,428,851,612,0.429
2.767,83,39,person,168,465,385,719,0.41
2.767,83,53,car,0,359,33,451,0.4
2.8,84,26,person,399,426,463,617,0.479
2.8,84,51,person,1428,394,1463,497,0.462
2.8,84,18,person,928,367,1020,719,0.499
2.8,84,15,car,528,332,630,433,0.446
2.833,85,18,person,929,370,1020,718,0.497
2.833,85,15,car,526,332,632,434,0.433
2.833,85,50,person,1412,392,1494,681,0.48
2.867,86,18,person,928,365,1020,718,0.414
2.867,86,15,car,524,332,632,434,0.443
2.867,86,50,person,1416,393,1497,680,0.461
2.867,86,33,person,811,399,858,608,0.465
2.9,87,15,car,522,331,632,434,0.44
2.9,87,50,person,1418,394,1498,678,0.409
2.933,88,15,car,520,331,632,434,0.483
2.933,88,42,car,1330,397,1362,475,0.423
2.933,88,39,person,185,467,408,719,0.457
2.933,88,33,person,814,394,860,602,0.454
2.967,89,15,car,520,331,632,434,0.506
3.0,90,15,car,520,331,634,435,0.524
3.0,90,51,person,1412,397,1444,491,0.436
3.0,90,33,person,818,385,863,594,0.412
3.033,91,15,car,519,331,635,435,0.501
3.033,91,39,person,194,467,423,719,0.403
3.067,92,15,car,520,331,637,435,0.512
3.067,92,39,person,181,482,393,719,0.417
3.1,93,15,car,521,331,640,435,0.52
3.1,93,33,person,824,395,868,595,0.416
3.133,94,15,car,521,330,642,436,0.462
3.133,94,57,person,1108,416,1290,720,0.461
3.167,95,15,car,520,331,642,436,0.453
3.167,95,57,person,1113,412,1297,720,0.42
3.2,96,15,car,520,331,643,436,0.419
3.2,96,57,person,1120,413,1302,720,0.405
3.2,96,58,person,49,352,76,428,0.433
3.2,96,51,person,1401,395,1433,486,0.429
3.233,97,15,car,522,331,641,436,0.446
3.233,97,58,person,48,353,74,428,0.42
3.233,97,42,person,1312,389,1348,477,0.456
3.267,98,15,car,522,332,642,435,0.44
3.267,98,42,person,1314,393,1347,474,0.46
3.267,98,57,person,1134,408,1319,719,0.415
3.3,99,15,car,524,331,642,435,0.472
3.3,99,57,person,1141,411,1324,719,0.448
3.3,99,39,motorbike,223,453,461,720,0.436
3.333,100,15,car,523,331,643,435,0.47
3.333,100,57,person,1155,423,1329,719,0.407
3.333,100,60,person,0,511,103,716,0.45
3.333,100,39,motorbike,230,456,466,720,0.599
3.367,101,15,car,522,331,643,435,0.498
3.367,101,57,person,1158,421,1334,719,0.423
3.367,101,39,motorbike,234,461,467,720,0.549
3.367,101,62,person,754,443,810,625,0.489
3.4,102,15,car,520,331,643,436,0.531
3.4,102,57,person,1162,424,1337,719,0.418
3.4,102,39,motorbike,256,518,449,720,0.537
3.4,102,62,person,759,439,817,626,0.498
3.433,103,15,car,519,331,642,436,0.524
3.433,103,57,person,1174,452,1334,719,0.405
3.433,103,33,person,830,405,871,590,0.41
3.467,104,15,car,519,331,642,435,0.492
3.467,104,62,person,767,432,826,624,0.407
3.5,105,15,car,524,331,643,435,0.422
3.5,105,62,person,768,429,827,623,0.441
3.5,105,50,person,1465,406,1536,658,0.461
3.5,105,39,motorbike,257,474,493,720,0.581
3.5,105,57,person,1200,489,1346,720,0.426
3.5,105,33,person,832,392,875,588,0.431
3.533,106,15,car,526,331,643,435,0.441
3.533,106,62,person,770,423,830,623,0.421
3.533,106,63,car,552,540,627,634,0.474
3.533,106,50,person,1466,400,1539,657,0.457
3.533,106,39,motorbike,255,461,502,720,0.477
3.533,106,33,person,833,395,875,586,0.441
3.533,106,60,person,1,515,113,719,0.458
3.567,107,15,car,527,331,643,435,0.47
3.567,107,63,car,551,537,627,633,0.563
3.567,107,50,person,1468,399,1541,654,0.514
3.567,107,39,motorbike,256,450,511,720,0.457
3.567,107,33,person,833,396,874,585,0.48
3.567,107,65,person,841,416,877,583,0.531
3.6,108,15,car,529,331,643,435,0.492
3.6,108,63,car,552,537,629,633,0.498
3.6,108,50,person,1467,381,1545,654,0.51
3.6,108,39,motorbike,258,440,521,720,0.632
3.6,108,65,person,843,416,879,582,0.549
3.6,108,51,person,1376,391,1412,489,0.442
3.633,109,15,car,529,331,643,435,0.544
3.633,109,63,car,552,536,630,634,0.437
3.633,109,50,person,1468,384,1546,654,0.481
3.633,109,39,motorbike,268,447,524,720,0.555
3.633,109,65,person,847,422,882,583,0.541
3.633,109,67,person,1369,400,1404,487,0.542
3.633,109,51,person,1374,391,1409,486,0.487
3.667,110,15,car,528,331,641,435,0.519
3.667,110,63,car,556,536,635,635,0.494
3.667,110,50,person,1468,386,1546,655,0.454
3.667,110,39,motorbike,297,507,508,720,0.459
3.667,110,65,person,849,418,885,583,0.54
3.667,110,67,person,1368,398,1403,484,0.54
3.667,110,51,person,1373,391,1408,485,0.408
3.7,111,15,car,529,331,640,435,0.53
3.7,111,63,car,558,538,637,636,0.451
3.7,111,65,person,850,416,887,583,0.453
3.7,111,67,person,1367,397,1402,482,0.521
3.7,111,57,person,1207,438,1385,720,0.497
3.733,112,15,car,530,331,640,435,0.516
3.733,112,63,car,561,541,640,637,0.519
3.733,112,57,person,1207,428,1392,720,0.409
3.733,112,60,person,47,521,154,718,0.449
3.733,112,51,person,1367,393,1403,484,0.478
3.767,113,15,car,531,331,639,434,0.488
3.767,113,63,car,563,542,644,637,0.511
3.767,113,60,person,55,522,163,719,0.446
3.767,113,51,person,1366,390,1402,483,0.486
3.767,113,62,person,789,424,843,612,0.416
3.767,113,39,motorbike,286,466,536,720,0.403
3.767,113,65,person,848,389,891,584,0.435
3.8,114,15,car,532,331,638,434,0.496
3.8,114,63,car,564,543,646,638,0.405
3.8,114,60,person,64,521,172,719,0.404
3.8,114,68,car,510,333,645,433,0.476
3.8,114,62,person,792,408,849,610,0.48
3.8,114,65,person,849,388,892,584,0.42
3.833,115,15,car,535,332,639,434,0.422
3.833,115,60,person,71,519,180,718,0.523
3.833,115,68,car,510,334,644,433,0.432
3.833,115,62,person,795,410,850,610,0.511
3.833,115,65,person,852,397,894,584,0.421
3.833,115,69,person,1430,399,1461,497,0.469
3.833,115,51,person,1361,392,1397,483,0.414
3.867,116,15,car,534,333,640,434,0.462
3.867,116,60,person,78,519,186,718,0.515
3.867,116,62,person,795,405,851,609,0.531
3.867,116,65,person,852,391,896,587,0.446
3.867,116,69,person,1427,401,1457,497,0.41
3.867,116,63,car,563,544,646,637,0.476
3.9,117,60,person,85,520,193,718,0.604
3.9,117,62,person,796,402,852,610,0.555
3.9,117,65,person,854,391,897,584,0.492
3.9,117,68,car,511,333,647,434,0.533
3.9,117,51,person,1359,389,1394,481,0.587
3.933,118,60,person,92,520,201,719,0.562
3.933,118,62,person,797,403,852,609,0.514
3.933,118,65,person,856,391,898,580,0.417
3.933,118,70,person,1360,389,1392,481,0.564
3.933,118,68,car,510,334,646,435,0.409
3.933,118,51,person,1355,389,1389,481,0.551
